probe,probe_x_m,probe_y_m,side,x_bin_m,coherence_f1,coherence_f2,frequency_f1_hz,frequency_f2_hz
1,0.02,0.0,fin_z_max,0.0019091974999999994,0.20024253737684442,0.9849299469430112,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.0022553425,0.22830873093859982,0.9841863289989633,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.0026014874999999993,0.19713590280318072,0.985977535452346,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.0029476324999999984,0.1972253395719084,0.9854320369262439,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.0032937774999999975,0.1936946883870572,0.9863324577990281,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.0036399224999999983,0.2594669249344847,0.985633314095103,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.003986067499999999,0.19424555579610314,0.9873183977948089,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.004332212499999998,0.1938267370081692,0.9886038101556515,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.004678357499999999,0.19968576393705328,0.9920753856547501,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.0050245025,0.20402642956658304,0.9898936018900848,3.1250000000000666,6.640625000000141
