# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
4.734722160891505	smoothSolver	9.87996300e-04	4.00303340e-10	3	5.29734470e-03	1.33811370e-09	3	1.66741140e-03	8.74083940e-09	3	false	GAMG	5.91534140e-03	3.74121100e-05	4	true
4.736435988948221	smoothSolver	9.89065400e-04	4.01798110e-10	3	5.30137100e-03	1.33834880e-09	3	1.70631530e-03	5.94400840e-10	4	false	GAMG	5.95327360e-03	3.83388030e-05	4	true
4.738149825196231	smoothSolver	9.90056520e-04	4.03196050e-10	3	5.30560390e-03	1.33878690e-09	3	1.83116140e-03	5.90209550e-10	4	false	GAMG	6.32045750e-03	3.61070890e-05	4	true
4.739863674359778	smoothSolver	9.91249060e-04	4.05014210e-10	3	5.31011290e-03	1.34024270e-09	3	1.69421760e-03	5.92290640e-10	4	false	GAMG	6.15427080e-03	3.83516550e-05	4	true
4.741577541577944	smoothSolver	9.92214990e-04	4.06448610e-10	3	5.31442900e-03	1.34157830e-09	3	1.70403070e-03	9.91984860e-09	3	false	GAMG	6.11342430e-03	3.81894710e-05	4	true
4.743291432103567	smoothSolver	9.93161980e-04	4.08001880e-10	3	5.31896120e-03	1.34349560e-09	3	1.72505540e-03	9.74426430e-09	3	false	GAMG	6.35818320e-03	3.87465940e-05	4	true
4.745005351220746	smoothSolver	9.94069410e-04	4.09441730e-10	3	5.32428650e-03	1.34529690e-09	3	1.69144420e-03	6.13907820e-10	4	false	GAMG	6.23170590e-03	3.87459870e-05	4	true
4.74671930368427	smoothSolver	9.95310540e-04	4.11160270e-10	3	5.32970220e-03	1.34776240e-09	3	1.69347240e-03	6.19024660e-10	4	false	GAMG	5.72739190e-03	3.70552170e-05	4	true
4.748433294359893	smoothSolver	9.96454220e-04	4.12675390e-10	3	5.33495870e-03	1.35014930e-09	3	1.68772350e-03	6.08655510e-10	4	false	GAMG	5.89465350e-03	3.70685800e-05	4	true
4.750147328291089	smoothSolver	9.97639300e-04	4.14111710e-10	3	5.33993830e-03	1.35252240e-09	3	1.68283950e-03	6.04319890e-10	4	false	GAMG	6.00404900e-03	3.75732390e-05	4	true
4.751861410607265	smoothSolver	9.98676520e-04	4.15552310e-10	3	5.34522980e-03	1.35524360e-09	3	1.68403350e-03	6.06147990e-10	4	false	GAMG	6.08270270e-03	3.79226770e-05	4	true
4.753575546431036	smoothSolver	9.99777810e-04	4.16957110e-10	3	5.35114050e-03	1.35811000e-09	3	1.68675620e-03	6.12002940e-10	4	false	GAMG	6.19315010e-03	3.80131980e-05	4	true
4.755289741052329	smoothSolver	1.00073820e-03	4.18398410e-10	3	5.35711130e-03	1.36140070e-09	3	1.69458450e-03	6.18323750e-10	4	false	GAMG	6.67454210e-03	3.85770970e-05	4	true
4.757003999337232	smoothSolver	1.00168460e-03	4.19967450e-10	3	5.36291310e-03	1.36506240e-09	3	1.72708770e-03	6.31061530e-10	4	false	GAMG	6.92843580e-03	4.10997530e-05	4	true
4.758718326361597	smoothSolver	1.00267660e-03	4.21354770e-10	3	5.36919230e-03	1.36864210e-09	3	1.70760100e-03	6.33684190e-10	4	false	GAMG	6.75649840e-03	3.69135550e-05	4	true
4.760432726667994	smoothSolver	1.00369010e-03	4.23055670e-10	3	5.37536120e-03	1.37257330e-09	3	1.73224210e-03	6.46288430e-10	4	false	GAMG	6.28380180e-03	3.78110830e-05	4	true
4.762147205268109	smoothSolver	1.00476190e-03	4.24361710e-10	3	5.38195570e-03	1.37633350e-09	3	1.73366060e-03	6.48360400e-10	4	false	GAMG	6.29327070e-03	3.59301420e-05	4	true
4.763861767270364	smoothSolver	1.00566130e-03	4.25914210e-10	3	5.38871540e-03	1.38054100e-09	3	1.71326880e-03	6.53903840e-10	4	false	GAMG	6.68080160e-03	4.18827430e-05	4	true
4.765576417919727	smoothSolver	1.00648390e-03	4.27166180e-10	3	5.39568580e-03	1.38506850e-09	3	1.71505430e-03	6.59486120e-10	4	false	GAMG	6.40058240e-03	3.88891140e-05	4	true
4.767291161865837	smoothSolver	1.00770550e-03	4.28690480e-10	3	5.40290610e-03	1.39007080e-09	3	1.82139200e-03	6.91604550e-10	4	false	GAMG	5.70238990e-03	3.67434190e-05	4	true
4.769006003759171	smoothSolver	1.00878380e-03	4.30068630e-10	3	5.41056090e-03	1.39513940e-09	3	1.71121030e-03	6.72104410e-10	4	false	GAMG	5.93337390e-03	3.81907790e-05	4	true
4.770720948491001	smoothSolver	1.00978640e-03	4.31356110e-10	3	5.41873910e-03	1.40040240e-09	3	1.70866790e-03	6.78036330e-10	4	false	GAMG	5.73880660e-03	3.67682920e-05	4	true
4.772436000898456	smoothSolver	1.01084790e-03	4.32624500e-10	3	5.42712590e-03	1.40588910e-09	3	1.78161930e-03	6.97836700e-10	4	false	GAMG	6.85363570e-03	3.92006530e-05	4	true
4.774151166283755	smoothSolver	1.01189930e-03	4.33739100e-10	3	5.43539810e-03	1.41108910e-09	3	1.72539790e-03	6.93744940e-10	4	false	GAMG	7.49727820e-03	4.09945470e-05	4	true
4.7758664489898 	smoothSolver	1.01328230e-03	4.35138000e-10	3	5.44316010e-03	1.41699750e-09	3	1.73117380e-03	7.04960410e-10	4	false	GAMG	6.05471410e-03	3.76138100e-05	4	true
4.777581853362889	smoothSolver	1.01449370e-03	4.36420660e-10	3	5.45113550e-03	1.42299860e-09	3	1.73996070e-03	7.38525720e-10	4	false	GAMG	5.74718550e-03	3.68425780e-05	4	true
4.779297384021984	smoothSolver	1.01555870e-03	4.37601280e-10	3	5.45908130e-03	1.42889760e-09	3	1.76356510e-03	7.55479220e-10	4	false	GAMG	5.99383060e-03	3.65970190e-05	4	true
4.78101304544143	smoothSolver	1.01661900e-03	4.38835190e-10	3	5.46726780e-03	1.43518370e-09	3	1.80789540e-03	7.70192080e-10	4	false	GAMG	6.06564570e-03	3.68570710e-05	4	true
4.782728842189803	smoothSolver	1.01763240e-03	4.40028160e-10	3	5.47581290e-03	1.44146510e-09	3	1.74852040e-03	7.64016600e-10	4	false	GAMG	6.58951950e-03	3.81136580e-05	4	true
4.784444778975367	smoothSolver	1.01850460e-03	4.41162430e-10	3	5.48506950e-03	1.44776830e-09	3	1.74874850e-03	7.62305980e-10	4	false	GAMG	6.89784150e-03	3.79707990e-05	4	true
4.786160860443049	smoothSolver	1.01948590e-03	4.42279850e-10	3	5.49448140e-03	1.45436690e-09	3	1.75221690e-03	7.65014760e-10	4	false	GAMG	6.64371860e-03	3.67851850e-05	4	true
4.787877090870117	smoothSolver	1.02050140e-03	4.43542240e-10	3	5.50400280e-03	1.46147120e-09	3	1.76939540e-03	7.70830190e-10	4	false	GAMG	6.76433300e-03	3.96399460e-05	4	true
4.789593474569783	smoothSolver	1.02148750e-03	4.44796480e-10	3	5.51415770e-03	1.46884270e-09	3	1.74909900e-03	7.74893200e-10	4	false	GAMG	6.76920640e-03	3.74053310e-05	4	true
4.791310015817611	smoothSolver	1.02243140e-03	4.46000370e-10	3	5.52375810e-03	1.47626570e-09	3	1.75176780e-03	7.80925890e-10	4	false	GAMG	6.63173280e-03	3.77648970e-05	4	true
4.793026718932572	smoothSolver	1.02333120e-03	4.47069190e-10	3	5.53317080e-03	1.48376040e-09	3	1.77541480e-03	8.01842710e-10	4	false	GAMG	6.60065260e-03	3.70553390e-05	4	true
4.794743588343176	smoothSolver	1.02436200e-03	4.48110480e-10	3	5.54325260e-03	1.49166020e-09	3	1.77301600e-03	8.17406870e-10	4	false	GAMG	6.41979390e-03	3.80403020e-05	4	true
4.796460628268315	smoothSolver	1.02542220e-03	4.49129680e-10	3	5.55332360e-03	1.49972830e-09	3	1.79088020e-03	8.11078140e-10	4	false	GAMG	6.12497500e-03	3.64896510e-05	4	true
4.798177842851693	smoothSolver	1.02655890e-03	4.50089180e-10	3	5.56398030e-03	1.50804440e-09	3	1.75658240e-03	8.06791040e-10	4	false	GAMG	6.15096050e-03	3.62772210e-05	4	true
4.799895236136361	smoothSolver	1.02779680e-03	4.51022440e-10	3	5.57468680e-03	1.51654080e-09	3	1.75591060e-03	8.15429950e-10	4	false	GAMG	6.00923610e-03	3.63915640e-05	4	true
4.801612812017241	smoothSolver	1.02896320e-03	4.52035990e-10	3	5.58565570e-03	1.52529480e-09	3	1.76362200e-03	8.23027170e-10	4	false	GAMG	6.22939160e-03	3.58398650e-05	4	true
4.803330574487029	smoothSolver	1.03005550e-03	4.52925640e-10	3	5.59662060e-03	1.53419330e-09	3	1.78033030e-03	8.28313460e-10	4	false	GAMG	7.20516080e-03	3.82420200e-05	4	true
4.805048527613973	smoothSolver	1.03116060e-03	4.53936420e-10	3	5.60733480e-03	1.54325670e-09	3	1.77617620e-03	8.34949430e-10	4	false	GAMG	7.21696060e-03	4.16527790e-05	4	true
4.806766675546732	smoothSolver	1.03202850e-03	4.54812240e-10	3	5.61802350e-03	1.55279970e-09	3	1.81842720e-03	8.20362580e-10	4	false	GAMG	7.07799200e-03	3.93670900e-05	4	true
4.80848502188446	smoothSolver	1.03316260e-03	4.55600230e-10	3	5.62923020e-03	1.56220360e-09	3	1.80847070e-03	8.45866690e-10	4	false	GAMG	7.09983900e-03	3.92625370e-05	4	true
4.810203570024726	smoothSolver	1.03434460e-03	4.56441820e-10	3	5.64052620e-03	1.57194120e-09	3	1.87602220e-03	8.58572350e-10	4	false	GAMG	7.39477270e-03	4.27746800e-05	4	true
4.811922323667466	smoothSolver	1.03506280e-03	4.57372120e-10	3	5.65213000e-03	1.58185690e-09	3	1.79953810e-03	8.36283960e-10	4	false	GAMG	8.17692360e-03	4.25710660e-05	4	true
4.813641286450096	smoothSolver	1.03626630e-03	4.58171360e-10	3	5.66417260e-03	1.59166900e-09	3	1.79706830e-03	8.49083780e-10	4	false	GAMG	7.83758990e-03	3.87394310e-05	4	true
4.815360462178694	smoothSolver	1.03718500e-03	4.59115790e-10	3	5.67606270e-03	1.60165550e-09	3	1.78412500e-03	8.52775240e-10	4	false	GAMG	7.07120580e-03	3.72239290e-05	4	true
4.81707985407279	smoothSolver	1.03809610e-03	4.60008150e-10	3	5.68780640e-03	1.61175370e-09	3	1.79031960e-03	8.61423570e-10	4	false	GAMG	6.99044530e-03	3.91729590e-05	4	true
4.81879946542262	smoothSolver	1.03908240e-03	4.60889450e-10	3	5.69981470e-03	1.62211000e-09	3	1.86454540e-03	8.74983640e-10	4	false	GAMG	6.91272030e-03	3.86414160e-05	4	true
4.820519299463768	smoothSolver	1.03995900e-03	4.61759570e-10	3	5.71145840e-03	1.63291890e-09	3	1.84118810e-03	9.11408360e-10	4	false	GAMG	6.45626070e-03	3.52044010e-05	4	true
4.822239359489452	smoothSolver	1.04111120e-03	4.62658030e-10	3	5.72362730e-03	1.64375480e-09	3	1.82690160e-03	8.62779220e-10	4	false	GAMG	6.35513140e-03	3.73356280e-05	4	true
4.823959648515661	smoothSolver	1.04232090e-03	4.63524240e-10	3	5.73605020e-03	1.65493570e-09	3	1.81910780e-03	8.77289150e-10	4	false	GAMG	6.51579180e-03	3.69496660e-05	4	true
4.825680169844517	smoothSolver	1.04350800e-03	4.64354890e-10	3	5.74824780e-03	1.66639900e-09	3	1.81402160e-03	9.35741470e-10	4	false	GAMG	6.45927940e-03	3.56692410e-05	4	true
4.827400926542325	smoothSolver	1.04463560e-03	4.65150900e-10	3	5.76076490e-03	1.67792190e-09	3	1.85553210e-03	9.62461010e-10	4	false	GAMG	6.42630770e-03	3.76008960e-05	4	true
4.829121921578522	smoothSolver	1.04585250e-03	4.65953340e-10	3	5.77376930e-03	1.68944210e-09	3	1.83838570e-03	8.73720500e-10	4	false	GAMG	6.70485450e-03	3.65847780e-05	4	true
4.830843157671166	smoothSolver	1.04707890e-03	4.66729370e-10	3	5.78632310e-03	1.70095220e-09	3	1.82684140e-03	8.83372990e-10	4	false	GAMG	7.23391540e-03	4.13419990e-05	4	true
4.832564637801055	smoothSolver	1.04784180e-03	4.67526970e-10	3	5.79866490e-03	1.71261100e-09	3	1.86556590e-03	9.01211240e-10	4	false	GAMG	6.96815760e-03	3.95774250e-05	4	true
4.83428636461263	smoothSolver	1.04905080e-03	4.68320090e-10	3	5.81118890e-03	1.72446490e-09	3	1.82230770e-03	8.63060120e-10	4	false	GAMG	6.50569130e-03	3.63895770e-05	4	true
4.836008340723025	smoothSolver	1.05016120e-03	4.69153140e-10	3	5.82380120e-03	1.73629460e-09	3	1.89148120e-03	8.80781940e-10	4	false	GAMG	6.26798390e-03	3.58096070e-05	4	true
4.837730568721673	smoothSolver	1.05127520e-03	4.69890400e-10	3	5.83655470e-03	1.74818190e-09	3	1.84730630e-03	8.81063140e-10	4	false	GAMG	6.07507440e-03	3.55090550e-05	4	true
4.83945305108313	smoothSolver	1.05226150e-03	4.70636040e-10	3	5.84915820e-03	1.76016080e-09	3	1.83344200e-03	8.86464540e-10	4	false	GAMG	6.54655650e-03	3.62686780e-05	4	true
4.841175790088386	smoothSolver	1.05336480e-03	4.71379800e-10	3	5.86225620e-03	1.77208220e-09	3	1.84837200e-03	8.89837600e-10	4	false	GAMG	6.43768540e-03	3.63937710e-05	4	true
4.842898787953542	smoothSolver	1.05434920e-03	4.72185880e-10	3	5.87471840e-03	1.78415660e-09	3	1.83720700e-03	8.92741860e-10	4	false	GAMG	6.15308950e-03	3.51383840e-05	4	true
4.844622047021012	smoothSolver	1.05520700e-03	4.72929980e-10	3	5.88713060e-03	1.79611160e-09	3	1.86382290e-03	8.99012270e-10	4	false	GAMG	6.59277490e-03	3.52895190e-05	4	true
4.846345569635704	smoothSolver	1.05607990e-03	4.73663300e-10	3	5.89981610e-03	1.80813800e-09	3	1.86181450e-03	9.00478340e-10	4	false	GAMG	6.91449720e-03	3.89289660e-05	4	true
4.848069357643547	smoothSolver	1.05727960e-03	4.74340230e-10	3	5.91211370e-03	1.82008470e-09	3	1.86987730e-03	8.92708240e-10	4	false	GAMG	6.53907770e-03	3.66932930e-05	4	true
4.849793412785578	smoothSolver	1.05840720e-03	4.75067360e-10	3	5.92470880e-03	1.83203580e-09	3	1.83759440e-03	8.92347880e-10	4	false	GAMG	6.30040820e-03	3.58958150e-05	4	true
4.851517736986365	smoothSolver	1.05954470e-03	4.75759950e-10	3	5.93704360e-03	1.84416250e-09	3	1.85127540e-03	8.73393870e-10	4	false	GAMG	6.12639360e-03	3.53653530e-05	4	true
4.853241655789037	smoothSolver	1.06044360e-03	4.75472880e-10	3	5.94714760e-03	1.85227660e-09	3	1.91087570e-03	9.04084500e-10	4	false	GAMG	6.32521530e-03	3.41660070e-05	4	true
4.854965090650457	smoothSolver	1.06113300e-03	4.75013720e-10	3	5.95713660e-03	1.85920920e-09	3	1.90606140e-03	9.02182600e-10	4	false	GAMG	6.34581430e-03	3.72064510e-05	4	true
4.85668804087128	smoothSolver	1.06192250e-03	4.74495880e-10	3	5.96664050e-03	1.86614320e-09	3	1.89715700e-03	9.01213200e-10	4	false	GAMG	6.62913010e-03	3.71271430e-05	4	true
4.858410505785631	smoothSolver	1.06255910e-03	4.73866130e-10	3	5.97626510e-03	1.87289190e-09	3	1.85810670e-03	8.90406960e-10	4	false	GAMG	6.55809150e-03	3.72183930e-05	4	true
4.86013248490128	smoothSolver	1.06291850e-03	4.73372030e-10	3	5.98526460e-03	1.87945590e-09	3	1.85105320e-03	8.86669250e-10	4	false	GAMG	6.02065450e-03	3.55432290e-05	4	true
4.861853977743729	smoothSolver	1.06343030e-03	4.72897560e-10	3	5.99487800e-03	1.88579700e-09	3	1.87856230e-03	8.82795420e-10	4	false	GAMG	6.01484050e-03	3.59413720e-05	4	true
4.86357498365049	smoothSolver	1.06400190e-03	4.72483900e-10	3	6.00406680e-03	1.89193580e-09	3	1.90202970e-03	8.80429930e-10	4	false	GAMG	5.98713920e-03	3.46312290e-05	4	true
4.865295502309338	smoothSolver	1.06463070e-03	4.71936570e-10	3	6.01267260e-03	1.89780340e-09	3	1.86616040e-03	8.75297030e-10	4	false	GAMG	6.39794040e-03	3.54383120e-05	4	true
4.867015533411028	smoothSolver	1.06530980e-03	4.71509510e-10	3	6.02118030e-03	1.90308310e-09	3	1.89524190e-03	8.88730130e-10	4	false	GAMG	6.62710550e-03	3.61171500e-05	4	true
4.868735076817492	smoothSolver	1.06585280e-03	4.71146710e-10	3	6.02909130e-03	1.90861130e-09	3	1.89507450e-03	9.00111150e-10	4	false	GAMG	6.30576950e-03	3.64308770e-05	4	true
4.870454132445856	smoothSolver	1.06640240e-03	4.70802880e-10	3	6.03643920e-03	1.91391840e-09	3	1.89862860e-03	8.97702180e-10	4	false	GAMG	6.05587010e-03	3.53572700e-05	4	true
4.872172700457266	smoothSolver	1.06689970e-03	4.70390180e-10	3	6.04354710e-03	1.91858180e-09	3	1.88874610e-03	8.91338860e-10	4	false	GAMG	6.54971130e-03	3.41018750e-05	4	true
4.873890781146503	smoothSolver	1.06722210e-03	4.69906170e-10	3	6.05026930e-03	1.92280290e-09	3	1.88597240e-03	8.83864620e-10	4	false	GAMG	6.67378770e-03	3.98220900e-05	4	true
4.875608374955926	smoothSolver	1.06804900e-03	4.69369000e-10	3	6.05692630e-03	1.92693760e-09	3	1.89896710e-03	8.77765530e-10	4	false	GAMG	6.38542290e-03	3.52387760e-05	4	true
4.877325482633823	smoothSolver	1.06866560e-03	4.68924870e-10	3	6.06318670e-03	1.93099190e-09	3	1.91102710e-03	8.74494530e-10	4	false	GAMG	6.17730030e-03	3.57023430e-05	4	true
4.879042104655056	smoothSolver	1.06931140e-03	4.68497770e-10	3	6.06895200e-03	1.93457250e-09	3	1.89707490e-03	8.66534990e-10	4	false	GAMG	5.77782160e-03	3.57176580e-05	4	true
4.880758241706679	smoothSolver	1.07007960e-03	4.68063110e-10	3	6.07418320e-03	1.93767460e-09	3	1.89104710e-03	8.57297800e-10	4	false	GAMG	6.23665700e-03	3.48499870e-05	4	true
4.882473894675585	smoothSolver	1.07066750e-03	4.67661310e-10	3	6.07902500e-03	1.94049110e-09	3	1.88539120e-03	8.50349760e-10	4	false	GAMG	6.74871600e-03	3.68302760e-05	4	true
4.884189064304998	smoothSolver	1.07135420e-03	4.67378390e-10	3	6.08298360e-03	1.94311850e-09	3	1.90429200e-03	8.34652320e-10	4	false	GAMG	6.95279650e-03	3.60187270e-05	4	true
4.885903751379082	smoothSolver	1.07172890e-03	4.67011620e-10	3	6.08580110e-03	1.94470700e-09	3	1.93733030e-03	8.42789500e-10	4	false	GAMG	6.87440190e-03	3.76641620e-05	4	true
4.887617957214337	smoothSolver	1.07244690e-03	4.66655010e-10	3	6.08814090e-03	1.94685920e-09	3	1.90927060e-03	8.25956000e-10	4	false	GAMG	6.91481840e-03	3.66391810e-05	4	true
4.889331683238176	smoothSolver	1.07299570e-03	4.66253900e-10	3	6.08926600e-03	1.94755400e-09	3	1.93769750e-03	8.14752620e-10	4	false	GAMG	6.53028230e-03	3.57738060e-05	4	true
4.891044930764418	smoothSolver	1.07341870e-03	4.65963740e-10	3	6.08927710e-03	1.94805120e-09	3	2.00411310e-03	8.10012080e-10	4	false	GAMG	6.79050790e-03	3.60376380e-05	4	true
4.892757701416538	smoothSolver	1.07409910e-03	4.65508590e-10	3	6.08842750e-03	1.94792350e-09	3	1.91375930e-03	8.00628880e-10	4	false	GAMG	7.04475870e-03	3.54714240e-05	4	true
4.894469996957563	smoothSolver	1.07475070e-03	4.65172840e-10	3	6.08689050e-03	1.94730410e-09	3	1.97750760e-03	7.89091110e-10	4	false	GAMG	6.83794230e-03	3.59216170e-05	4	true
4.896181818574677	smoothSolver	1.07541750e-03	4.65379160e-10	3	6.08517080e-03	1.94812070e-09	3	1.96753790e-03	7.90065120e-10	4	false	GAMG	7.08376420e-03	3.86865970e-05	4	true
4.897893167633177	smoothSolver	1.07617300e-03	4.65340600e-10	3	6.08300610e-03	1.94770700e-09	3	1.95810830e-03	7.82958390e-10	4	false	GAMG	7.73576040e-03	4.34516860e-05	4	true
4.899604046445146	smoothSolver	1.07660340e-03	4.64718660e-10	3	6.07987010e-03	1.94526260e-09	3	1.94173340e-03	7.70935090e-10	4	false	GAMG	7.45634370e-03	3.79085250e-05	4	true
4.901314457258781	smoothSolver	1.07708920e-03	4.64354140e-10	3	6.07663630e-03	1.94262320e-09	3	1.99685390e-03	7.65714550e-10	4	false	GAMG	7.14726360e-03	3.92542290e-05	4	true
4.903024402477983	smoothSolver	1.07780510e-03	4.63986110e-10	3	6.07372850e-03	1.94003770e-09	3	1.91729620e-03	7.53489420e-10	4	false	GAMG	6.92514660e-03	3.74637030e-05	4	true
4.904733884423349	smoothSolver	1.07826420e-03	4.63696450e-10	3	6.07052690e-03	1.93723540e-09	3	2.00332850e-03	7.55194270e-10	4	false	GAMG	6.78849510e-03	3.76636030e-05	4	true
4.906442905604916	smoothSolver	1.07886390e-03	4.63524200e-10	3	6.06663760e-03	1.93476790e-09	3	2.01049900e-03	7.46860250e-10	4	false	GAMG	6.88268800e-03	3.92713190e-05	4	true
4.908151468396436	smoothSolver	1.07961140e-03	4.63454970e-10	3	6.06267610e-03	1.93228210e-09	3	1.93320370e-03	7.39781610e-10	4	false	GAMG	6.86947080e-03	3.67106370e-05	4	true
4.909859575631983	smoothSolver	1.08021000e-03	4.62899510e-10	3	6.05859510e-03	1.92768310e-09	3	1.90718920e-03	7.22720040e-10	4	false	GAMG	6.82040620e-03	3.94569790e-05	4	true
4.911567229884457	smoothSolver	1.08091130e-03	4.62906610e-10	3	6.05427190e-03	1.92476130e-09	3	1.92119270e-03	7.23012080e-10	4	false	GAMG	6.71043960e-03	3.74639410e-05	4	true
4.913274434126787	smoothSolver	1.08148780e-03	4.62484940e-10	3	6.04974440e-03	1.92019020e-09	3	1.91722550e-03	7.13384440e-10	4	false	GAMG	7.20614430e-03	3.71222670e-05	4	true
4.914981190727278	smoothSolver	1.08222450e-03	4.62665640e-10	3	6.04447900e-03	1.91707140e-09	3	1.95509820e-03	7.10713170e-10	4	false	GAMG	6.93248660e-03	4.03651320e-05	4	true
4.916687503371154	smoothSolver	1.08268570e-03	4.61865490e-10	3	6.03887440e-03	1.91093590e-09	3	1.92724110e-03	7.02722930e-10	4	false	GAMG	6.71237500e-03	3.68790610e-05	4	true
4.918393374977722	smoothSolver	1.08328800e-03	4.61980620e-10	3	6.03374500e-03	1.90711090e-09	3	1.93806260e-03	6.89995610e-10	4	false	GAMG	6.92901540e-03	4.03291750e-05	4	true
4.920098808551222	smoothSolver	1.08376580e-03	4.61840160e-10	3	6.02836640e-03	1.90274030e-09	3	1.94376860e-03	6.93577060e-10	4	false	GAMG	6.66469270e-03	3.70851690e-05	4	true
4.921803806972801	smoothSolver	1.08428640e-03	4.61865570e-10	3	6.02317770e-03	1.89826680e-09	3	1.91971310e-03	6.78480120e-10	4	false	GAMG	6.92774770e-03	4.15041600e-05	4	true
4.92350837352284	smoothSolver	1.08505860e-03	4.61711960e-10	3	6.01758470e-03	1.89346680e-09	3	1.99848090e-03	6.86018410e-10	4	false	GAMG	6.67270370e-03	3.72406180e-05	4	true
4.925212511806228	smoothSolver	1.08562610e-03	4.61424390e-10	3	6.01099160e-03	1.88775170e-09	3	1.91754330e-03	6.76539120e-10	4	false	GAMG	6.67254360e-03	3.77072300e-05	4	true
4.926916226042426	smoothSolver	1.08616290e-03	4.60741490e-10	3	6.00441950e-03	1.88031230e-09	3	1.92863490e-03	6.75932030e-10	4	false	GAMG	6.74038130e-03	3.59075180e-05	4	true
4.92861952024539	smoothSolver	1.08667700e-03	4.60460720e-10	3	5.99763250e-03	1.87391340e-09	3	1.95387190e-03	6.67081640e-10	4	false	GAMG	7.20336800e-03	4.47958650e-05	4	true
4.930322398036878	smoothSolver	1.08745820e-03	4.60608310e-10	3	5.99091610e-03	1.86909960e-09	3	1.92636770e-03	6.51337740e-10	4	false	GAMG	6.46011490e-03	3.95766460e-05	4	true
4.932024863173339	smoothSolver	1.08793040e-03	4.60421170e-10	3	5.98452090e-03	1.86304100e-09	3	1.93370580e-03	6.46639550e-10	4	false	GAMG	6.32531730e-03	3.75914530e-05	4	true
4.933726919489151	smoothSolver	1.08850620e-03	4.60303570e-10	3	5.97798960e-03	1.85662130e-09	3	1.92482270e-03	6.55699880e-10	4	false	GAMG	6.37674530e-03	3.61195960e-05	4	true
4.935428570984352	smoothSolver	1.08897970e-03	4.60018620e-10	3	5.97127700e-03	1.84967800e-09	3	1.92807380e-03	6.48628340e-10	4	false	GAMG	6.52765260e-03	3.85222460e-05	4	true
4.937129821975802	smoothSolver	1.08960260e-03	4.59606850e-10	3	5.96476230e-03	1.84242430e-09	3	1.93232920e-03	6.59141710e-10	4	false	GAMG	7.21920490e-03	4.01879190e-05	4	true
4.938830676668808	smoothSolver	1.09037880e-03	4.59377640e-10	3	5.95803370e-03	1.83508890e-09	3	1.94703880e-03	6.58410720e-10	4	false	GAMG	6.45947030e-03	4.00620960e-05	4	true
4.94053113970468	smoothSolver	1.09117490e-03	4.58834770e-10	3	5.95110880e-03	1.82725400e-09	3	2.00703830e-03	6.68600520e-10	4	false	GAMG	6.64415000e-03	3.81182640e-05	4	true
4.942231215842166	smoothSolver	1.09175820e-03	4.58274890e-10	3	5.94404090e-03	1.81909350e-09	3	1.99173340e-03	6.90674240e-10	4	false	GAMG	6.97582210e-03	4.10583140e-05	4	true
4.943930909319874	smoothSolver	1.09248500e-03	4.58498070e-10	3	5.93701140e-03	1.81291040e-09	3	1.95714290e-03	6.66060180e-10	4	false	GAMG	6.47199640e-03	3.91862030e-05	4	true
4.945630224515162	smoothSolver	1.09299170e-03	4.58297870e-10	3	5.93028320e-03	1.80566340e-09	3	1.94306220e-03	6.24471520e-10	4	false	GAMG	6.64496480e-03	3.76193270e-05	4	true
4.9473291661131 	smoothSolver	1.09332700e-03	4.57972950e-10	3	5.92380220e-03	1.79773840e-09	3	1.97238080e-03	6.22565870e-10	4	false	GAMG	6.87177780e-03	3.79406830e-05	4	true
4.949027738895743	smoothSolver	1.09388670e-03	4.57756780e-10	3	5.91744910e-03	1.78990890e-09	3	2.03648490e-03	6.43380530e-10	4	false	GAMG	7.03626320e-03	3.90563620e-05	4	true
4.950725948207537	smoothSolver	1.09448520e-03	4.57057540e-10	3	5.91087890e-03	1.78123190e-09	3	1.98566880e-03	6.26709270e-10	4	false	GAMG	7.14687070e-03	3.93020530e-05	4	true
4.952423799301659	smoothSolver	1.09509300e-03	4.56896930e-10	3	5.90427380e-03	1.77358310e-09	3	1.99452610e-03	5.95805650e-10	4	false	GAMG	6.98663100e-03	4.40868530e-05	4	true
4.95412129721652	smoothSolver	1.09587560e-03	4.56897590e-10	3	5.89743820e-03	1.76606150e-09	3	1.99704390e-03	6.06253950e-10	4	false	GAMG	6.27364340e-03	3.93387280e-05	4	true
4.955818447209614	smoothSolver	1.09644720e-03	4.56561930e-10	3	5.89079060e-03	1.75796970e-09	3	2.00276450e-03	5.74768550e-10	4	false	GAMG	6.70516060e-03	4.03999580e-05	4	true
4.957515254962606	smoothSolver	1.09695940e-03	4.56001630e-10	3	5.88435280e-03	1.74943680e-09	3	2.02355230e-03	6.39302830e-10	4	false	GAMG	7.17695470e-03	3.94037020e-05	4	true
4.959211725410603	smoothSolver	1.09767790e-03	4.56381150e-10	3	5.87811980e-03	1.74259320e-09	3	1.99722900e-03	5.39514560e-10	4	false	GAMG	6.80537210e-03	3.95323620e-05	4	true
4.960907863724005	smoothSolver	1.09821670e-03	4.56330990e-10	3	5.87153810e-03	1.73478310e-09	3	1.98600400e-03	5.51419980e-10	4	false	GAMG	6.67470360e-03	4.02916460e-05	4	true
