x,y,mean,mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,mode_7,mode_8,mode_9,mode_10
0.006000000052,0.008999999613,0.1284292921,-3.983559923e-06,3.750602878e-05,1.69894805e-05,1.360771415e-05,5.304037599e-05,-1.951338765e-05,5.727361073e-07,0.0004419539436,0.0003650459222,7.199864782e-07
0.006000000052,0.009999999776,0.129048948,-3.104321691e-06,4.732094618e-05,1.935068976e-05,1.839072882e-05,6.716271986e-05,3.63001623e-06,0.0001406368509,0.0007732002919,0.0004542086018,1.00622705e-06
0.006000000052,0.009499999695,0.1287090138,-3.480588017e-06,4.215523647e-05,1.802571303e-05,1.612778036e-05,5.850647654e-05,-1.000365723e-06,-3.977860992e-05,0.000430762918,0.0004559769053,8.406882383e-07
0.006000000052,0.01099999994,0.1297168896,-1.25539995e-06,5.778552421e-05,2.128942813e-05,2.441386933e-05,8.278386233e-05,1.01766719e-05,2.232130817e-05,-0.00113424495,-0.0008718093611,-1.761632708e-06
0.006000000052,0.01099999994,0.1296409354,-1.128112353e-06,5.715944247e-05,2.098347285e-05,2.374265079e-05,7.750516181e-05,-2.32395786e-06,-0.0001316668241,0.0004724081377,0.0006495517639,1.125071275e-06
0.006000000052,0.01049999986,0.1293148309,-2.054759098e-06,5.197711766e-05,1.997583835e-05,2.096939426e-05,7.312737593e-05,-2.146558233e-05,-9.037922402e-05,0.0004829709084,0.0005577520624,1.004628714e-06
0.006000000052,0.0120000001,0.1304937631,1.636606608e-06,6.929196913e-05,2.286767065e-05,3.13091187e-05,9.794898578e-05,-6.019351225e-06,-1.183715772e-07,0.0008486996101,0.0007513276222,1.453664401e-06
0.006000000052,0.0120000001,0.1303991735,1.762885341e-06,6.853829916e-05,2.252242455e-05,3.091972074e-05,9.474789579e-05,4.429451879e-06,1.719328812e-06,0.0008332705849,0.000749257575,1.441281652e-06
0.006000000052,0.01300000027,0.1313965589,5.757856896e-06,8.182062948e-05,2.415067304e-05,3.894245154e-05,0.0001136800524,5.593007363e-06,-9.01531252e-05,0.0008713526094,0.0009463133824,1.72979524e-06
0.006000000052,0.01300000027,0.1312799722,5.879474026e-06,8.093062351e-05,2.391202874e-05,3.839706101e-05,0.0001140268815,2.295101026e-06,0.0001326598777,0.001208750946,0.0008521864561,1.768674226e-06
0.006000000052,0.01400000043,0.1324466884,1.131055343e-05,9.536419887e-05,2.523323182e-05,4.867088533e-05,0.0001305936538,2.919204802e-05,0.0001921226257,-0.0003728321883,-0.0004683110875,-8.313506568e-07
0.006000000052,0.01350000035,0.1317920774,8.649922217e-06,8.763202782e-05,2.442764772e-05,4.329755082e-05,0.0001208042965,4.048567548e-05,2.040321731e-05,-0.0007469577768,-0.000478735815,-1.030210316e-06
0.006000000052,0.01499999966,0.1336715013,1.848129722e-05,0.0001098764293,2.617687691e-05,5.972523711e-05,0.0001530178906,2.907553202e-05,-9.606228717e-05,0.001270541574,0.001349386691,2.48266175e-06
0.006000000052,0.01499999966,0.1334985033,1.856790074e-05,0.0001086901689,2.580908609e-05,5.91978154e-05,0.0001483070228,2.476492037e-05,9.407848935e-05,-0.0003206049429,-0.000260024242,-5.191048608e-07
0.006000000052,0.01450000051,0.1329013437,1.499157718e-05,0.0001015124881,2.543696363e-05,5.376456384e-05,0.0001398814905,-1.1341077e-06,-1.288391624e-05,0.001281583068,0.001160629411,2.230315586e-06
0.006000000052,0.01600000076,0.1348976865,2.751563302e-05,0.0001240414852,2.663983114e-05,7.162626057e-05,0.0001734140153,3.928597823e-05,-4.239029986e-05,-0.0002838797371,4.002653815e-05,-8.905638141e-08
0.006000000052,0.01700000092,0.1367984906,3.843634684e-05,0.0001418756327,2.769040959e-05,8.642437687e-05,0.000195204941,-4.282475919e-06,6.639850893e-05,0.0001712081939,0.0001739081878,3.203779912e-07
0.006000000052,0.01700000092,0.136547707,3.845613917e-05,0.0001403696165,2.741846433e-05,8.606309743e-05,0.0001969278083,4.299800156e-05,3.690071936e-05,0.0001082976532,0.000255054177,4.009178297e-07
