theta_rad,theta_deg,z_m,Nu_mean,Nu_rms,A1,phase1_rad,A2,asym_mean_minus_opposite
3.0434178831651115,174.37499999999997,0.0006000000000000003,18.128117700314334,0.13549271620107323,0.048032060942923505,-1.3052551613568932,0.03262153163838219,0.012568153772217983
3.1088677301148993,178.125,0.0006000000000000003,18.08853333760562,0.13475999582875772,0.04780704281464289,-1.306563594289038,0.03246598797892724,0.0026078194051564196
-3.1088677301148993,-178.125,0.0010000000000000005,18.14343734298095,0.13445534570543324,0.047710487643305405,-1.308686926395538,0.032494719787496455,-0.0029925930277556745
-3.0434178831651124,-174.37500000000003,0.0010000000000000005,18.168899909545786,0.1339904853323902,0.047604509908068984,-1.3111075567778574,0.03238569398767617,-0.014908744117480666
-2.9779680362153247,-170.625,0.0010000000000000005,18.263731375047666,0.13437089764605287,0.04779582733782881,-1.3125197471066228,0.03243490295483248,-0.02637521400102827
-2.912518189265537,-166.87499999999997,0.0010000000000000005,18.439904919935678,0.13485433220808457,0.047917835807879526,-1.3153848303025515,0.03273527851251997,-0.014050397592615838
-2.84706834231575,-163.125,0.0010000000000000005,18.55363762776572,0.13446597717740694,0.04755191837776808,-1.3203511793310638,0.03307547788302644,0.012515867932243907
-2.7816184953659624,-159.37499999999997,0.0010000000000000005,18.6574747969047,0.13482120763442682,0.0476030115529848,-1.3223811869774635,0.03327515704477485,0.00688971087957313
-2.7161686484161756,-155.625,0.0010000000000000005,18.727898545528326,0.13475633542699206,0.0474240209562775,-1.325766999683389,0.033464839067528604,0.00657038116789721
-2.650718801466388,-151.875,0.0010000000000000005,18.682562234969517,0.13400338349868346,0.047043977406619975,-1.3287653596194058,0.03340448127202277,0.0004226099304354136
-2.585268954516601,-148.12500000000003,0.0010000000000000005,18.626650254057168,0.1332575300886979,0.04671091949917482,-1.3315470533379985,0.03328111627814852,-0.01108125897654233
-2.5198191075668133,-144.375,0.0010000000000000005,18.377044978594768,0.1311407780641634,0.045900664777012344,-1.3344991469451304,0.03279537625043189,-0.021000358393127527
-2.4543692606170255,-140.62499999999997,0.0010000000000000005,18.440096029975372,0.13125262177835756,0.045956940715501896,-1.3375565254493698,0.032763733533526976,-0.04162703510943899
-2.3889194136672387,-136.875,0.0010000000000000005,18.120684859437937,0.12854626646250486,0.045069284798787135,-1.3416598553834522,0.031961652082961346,-0.06493398129584804
-2.323469566717451,-133.125,0.0010000000000000005,18.206159301156795,0.12887582222114402,0.045256714213128164,-1.344291755710337,0.03191967710857799,-0.08308016418863318
-2.258019719767664,-129.37500000000003,0.0010000000000000005,17.920799457893064,0.1263450470933108,0.044406881582328576,-1.349956091870937,0.03114493069270379,-0.1003968987541306
-2.1925698728178764,-125.625,0.0010000000000000005,17.375589088240943,0.12189973941567156,0.042840545833067845,-1.3578361702694184,0.029880087048134846,-0.12513494640583644
-2.1271200258680896,-121.87500000000003,0.0010000000000000005,17.190149517446006,0.12030284744911927,0.04228861128426271,-1.362182933395289,0.029373553264985804,-0.14065995258775033
-2.061670178918302,-118.125,0.0010000000000000005,16.922297412025753,0.11816230521617087,0.041571376261630016,-1.366177194899072,0.028714017962223778,-0.14610452233046445
-1.9962203319685143,-114.375,0.0010000000000000005,16.328019682884076,0.11349396337021092,0.03998545894797392,-1.3753162713456903,0.027270090635430157,-0.1556371383233106
-1.930770485018727,-110.625,0.0010000000000000005,15.79705046504885,0.10934089369027246,0.038605005372072676,-1.3846310837635893,0.025902440577322328,-0.1726340217130513
-1.8653206380689398,-106.875,0.0010000000000000005,15.116774020880468,0.10403343655430533,0.03694993993092116,-1.3982243242969046,0.02394676767149862,-0.20763777735734656
-1.7998707911191523,-103.125,0.0010000000000000005,14.543245241796336,0.09966968197083298,0.03561641108714208,-1.4102743488872813,0.0222294875400412,-0.23765274618939003
-1.734420944169365,-99.375,0.0010000000000000005,13.769179388219122,0.0940213416812162,0.03382934670296548,-1.4295705628990554,0.01984854619473016,-0.2767663167949621
-1.6689710972195777,-95.625,0.0010000000000000005,12.80879404406264,0.08762861484083796,0.03156118324655961,-1.4578886600766028,0.017025294463816842,-0.3142394690568526
-1.6035212502697904,-91.87500000000001,0.0010000000000000005,11.911932057581497,0.08228393976663176,0.02948868978262084,-1.486328331793909,0.014497162624867093,-0.03140425978020822
-1.538071403320003,-88.125,0.0010000000000000005,10.938083930528682,0.07697972696854985,0.027324409549318605,-1.5159473475075764,0.011900865153264334,-0.05328848383074458
-1.4726215563702156,-84.375,0.0010000000000000005,9.655702669745128,0.07064836760689831,0.024562637221389353,-1.554051811583891,0.008694311794345657,-0.3998412330677432
-1.4071717094204284,-80.62500000000001,0.0010000000000000005,8.48988278340129,0.06600434950627383,0.02215974945952933,-1.593726869104076,0.005842573197357967,-0.42165712040095826
-1.3417218624706408,-76.875,0.0010000000000000005,7.356322552040596,0.06309945291116935,0.019919371981716026,-1.6409224244699183,0.0036669658725513614,-0.4404167896768154
-1.2762720155208536,-73.125,0.0010000000000000005,6.568454075277739,0.0594314882445315,0.018118206763918784,-1.6601111965913555,0.003057886542566481,-0.42719672923747254
-1.2108221685710663,-69.37500000000001,0.0010000000000000005,5.5409020765946115,0.05282173728972208,0.015493861237615002,-1.6731070297283592,0.002654901584840109,-0.38525378851693937
-1.145372321621279,-65.62500000000001,0.0010000000000000005,4.916750739372274,0.04878371917544048,0.013791659191840566,-1.6798087779766289,0.0026495362479871305,-0.3564597874613247
-1.0799224746714915,-61.87500000000001,0.0010000000000000005,4.1259973854501055,0.04483993185614862,0.011564539525664393,-1.6850561276885212,0.003484722548609005,-0.3221382937141488
-1.0144726277217042,-58.12500000000001,0.0010000000000000005,3.7895581143568995,0.04253912141095594,0.010338648768037308,-1.672432268301432,0.003775727564763139,-0.2987522680128061
-0.9490227807719169,-54.375000000000014,0.0010000000000000005,3.2756656413259373,0.0373839004011129,0.007806810912830935,-1.5922425759584282,0.003663085774338713,-0.22765008773554385
-0.8835729338221296,-50.62500000000002,0.0010000000000000005,2.785977470244579,0.04879646532072719,0.0046394004302038,-1.1698895524292943,0.007054577108193058,-0.04837782438191374
-0.8181230868723421,-46.87500000000001,0.0010000000000000005,2.555841721378602,0.0738167747913362,0.003915675876401993,-0.5656625846210549,0.010802670729598353,0.12919387079615063
-0.7526732399225546,-43.125,0.0010000000000000005,2.4284411924041422,0.10152794014556603,0.004270474717457682,-0.12538068074764633,0.012896957287900057,0.3245000418842632
-0.6872233929727674,-39.37500000000001,0.0010000000000000005,2.4824428473200055,0.14377654010386134,0.0049079040368013955,0.30557025710844865,0.012771112119246041,0.6210810708906835
-0.6217735460229801,-35.62500000000001,0.0010000000000000005,2.578237951775099,0.1819579903787298,0.005581657359369977,0.7778294337564147,0.010718326306385563,0.8842261633868611
-0.5563236990731928,-31.875000000000014,0.0010000000000000005,2.761376709121988,0.2173737480070368,0.007265517914201977,1.0895186011953744,0.014431964104760364,1.0792780915723814
-0.4908738521234055,-28.125000000000018,0.0010000000000000005,2.9403652051391074,0.25182814525242286,0.00985995083675299,1.247194104702001,0.024283198174580377,1.2156687399645623
-0.425424005173618,-24.37500000000001,0.0010000000000000005,3.112592777622071,0.28446347066812255,0.012520987973078653,1.2739879738317612,0.036469617293939736,1.2900894616210021
-0.3599741582238305,-20.625000000000004,0.0010000000000000005,3.2613091096046696,0.307547723861574,0.014596061650701365,1.156213317912206,0.04811517211851131,1.2578780777564669
-0.2945243112740432,-16.875000000000007,0.0010000000000000005,3.3245169665501115,0.3139504583087656,0.015620391207502537,1.020415756964439,0.054383756946282905,1.1660372566062494
-0.22907446432425593,-13.12500000000001,0.0010000000000000005,3.3661859312646616,0.30965754720515304,0.016356821045190782,0.7499948222151313,0.05926363868274955,0.9613553179836449
-0.16362461737446865,-9.375000000000014,0.0010000000000000005,3.340819736736492,0.2962737099849201,0.016998323790357348,0.5211974501479024,0.05963593681794019,0.7555513856473515
-0.09817477042468137,-5.625000000000019,0.0010000000000000005,3.2645967773450106,0.27560659633026535,0.017846686557908508,0.32253846992622126,0.0575499071896955,0.4940978745005342
-0.03272492347489386,-1.8750000000000107,0.0010000000000000005,3.1057753811844373,0.24345200270967052,0.018741862539155836,0.13081039367900715,0.05257183765359576,0.15571033044917515
0.03272492347489364,1.8749999999999978,0.0010000000000000005,2.950065050735262,0.21794950574341967,0.018783012628412848,0.027444370434808248,0.0475266051919152,-0.15571033044917515
0.09817477042468092,5.624999999999994,0.0010000000000000005,2.7704989028444764,0.19237925878485473,0.018032801699425244,-0.0534373857738402,0.04129303470078044,-0.4940978745005342
0.1636246173744682,9.37499999999999,0.0010000000000000005,2.5852683510891405,0.1685978317134334,0.01680838988305463,-0.12341136244611596,0.03478291265352681,-0.7555513856473515
0.2290744643242555,13.124999999999986,0.0010000000000000005,2.4048306132810167,0.14801691977551426,0.015194377857392796,-0.1656363018845279,0.02902254265624901,-0.9613553179836449
0.29452431127404277,16.874999999999982,0.0010000000000000005,2.158479709943862,0.12430850534690667,0.012536375233355733,-0.15290438253759828,0.023905432235110748,-1.1660372566062494
0.35997415822383005,20.624999999999975,0.0010000000000000005,2.0034310318482027,0.11057311949739711,0.010436405244495768,-0.05464420256387902,0.02254970593050865,-1.2578780777564669
0.42542400517361756,24.374999999999986,0.0010000000000000005,1.8225033160010689,0.09450812045877094,0.007961575979655293,0.19067838282806593,0.021749172673692578,-1.2900894616210021
0.49087385212340506,28.124999999999993,0.0010000000000000005,1.7246964651745451,0.08330188475513307,0.006557755304071959,0.47476242164318955,0.02117545926656303,-1.2156687399645623
0.5563236990731923,31.87499999999999,0.0010000000000000005,1.6820986175496067,0.0742644892912513,0.005674067046015596,0.7467734052388545,0.02022781430438532,-1.0792780915723814
0.6217735460229796,35.624999999999986,0.0010000000000000005,1.6940117883882377,0.06583042829093855,0.004786399574265073,0.8685495429468926,0.018602140201610766,-0.8842261633868611
0.6872233929727669,39.37499999999998,0.0010000000000000005,1.861361776429322,0.05819000988809656,0.0035753998497327303,0.7616367740416288,0.01696934065682268,-0.6210810708906835
0.7526732399225542,43.12499999999998,0.0010000000000000005,2.103941150519879,0.05342634970343296,0.002983178010963816,0.12803471458854138,0.01593998105421368,-0.3245000418842632
0.8181230868723417,46.874999999999986,0.0010000000000000005,2.4266478505824516,0.05767240500730881,0.004023922967321318,-0.31836854326813163,0.017246258976588276,-0.12919387079615063
0.8835729338221292,50.62499999999999,0.0010000000000000005,2.834355294626493,0.0665291395161885,0.005783088531521476,-0.5296442769264581,0.019760592616803973,0.04837782438191374
0.9490227807719163,54.37499999999998,0.0010000000000000005,3.503315729061481,0.07937821593868949,0.008297536509589172,-0.670296866081036,0.023452106353081682,0.22765008773554385
1.0144726277217035,58.12499999999997,0.0010000000000000005,4.088310382369706,0.0839605007300396,0.010234037076653029,-0.7802181690858179,0.02487110592402585,0.2987522680128061
1.0799224746714913,61.87499999999999,0.0010000000000000005,4.448135679164254,0.08410245654642112,0.011462356887373447,-0.8503082248187709,0.024956125395845425,0.3221382937141488
1.1453723216212786,65.62499999999999,0.0010000000000000005,5.273210526833599,0.0864828929492662,0.014226657000840614,-0.9524510242381494,0.025609558597325315,0.3564597874613247
1.2108221685710658,69.37499999999999,0.0010000000000000005,5.926155865111551,0.09236701159849482,0.01625279556554161,-0.9841717639387074,0.02726844322668609,0.38525378851693937
1.2762720155208531,73.12499999999999,0.0010000000000000005,6.995650804515211,0.10303097886350353,0.019452739853775047,-1.0161303985241603,0.030299735104312216,0.42719672923747254
1.3417218624706404,76.87499999999997,0.0010000000000000005,7.796739341717411,0.10780526103570416,0.02188923923478553,-1.0498194502220348,0.0315388143125648,0.4404167896768154
1.4071717094204277,80.62499999999997,0.0010000000000000005,8.911539903802248,0.10981525738737623,0.025317480602290082,-1.1063966682607043,0.03162602620766244,0.42165712040095826
1.472621556370215,84.37499999999997,0.0010000000000000005,10.055543902812872,0.11432676921459665,0.028798637686414205,-1.1434954712304581,0.03229735529921448,0.3998412330677432
1.5380714033200027,88.12499999999999,0.0010000000000000005,10.991372414359427,0.11897602060711392,0.031579793789268555,-1.1650181244878246,0.03308990945124108,0.05328848383074458
1.60352125026979,91.87499999999999,0.0010000000000000005,11.943336317361705,0.12307171770937468,0.034324792761286846,-1.185642041095672,0.033631138371467806,0.03140425978020822
1.6689710972195773,95.62499999999999,0.0010000000000000005,13.123033513119493,0.12723703328317723,0.0376064939411127,-1.2101816555049774,0.03389324118117864,0.3142394690568526
1.7344209441693645,99.37499999999997,0.0010000000000000005,14.045945705014084,0.13026407699179307,0.040123612343371466,-1.2280432582030092,0.03390575965794706,0.2767663167949621
1.7998707911191518,103.12499999999997,0.0010000000000000005,14.780897987985727,0.13324536480350355,0.04220088432625037,-1.2402956298756949,0.03396619343876978,0.23765274618939003
1.8653206380689396,106.875,0.0010000000000000005,15.324411798237815,0.13583972779630205,0.04374996624556504,-1.2478253955351235,0.034116993802812,0.20763777735734656
1.9307704850187268,110.62499999999999,0.0010000000000000005,15.969684486761901,0.1388827957244915,0.04553317382387175,-1.2559602982459814,0.03431541949376968,0.1726340217130513
1.9962203319685141,114.37499999999999,0.0010000000000000005,16.483656821207386,0.14131329609079568,0.046865340289194306,-1.2613435210707173,0.03459093927098318,0.1556371383233106
2.0616701789183014,118.12499999999999,0.0010000000000000005,17.068401934356217,0.14428983603264703,0.04830940304245589,-1.2658026074160968,0.03511349675022894,0.14610452233046445
2.1271200258680887,121.87499999999997,0.0010000000000000005,17.330809470033756,0.14560626460818035,0.04895271493561236,-1.2677798976008783,0.03534263854217939,0.14065995258775033
2.192569872817876,125.62499999999997,0.0010000000000000005,17.50072403464678,0.14581585543915154,0.04935521473699411,-1.2710880950045444,0.035159199759314495,0.12513494640583644
2.2580197197676632,129.37499999999997,0.0010000000000000005,18.021196356647195,0.147851401409757,0.05061759050920618,-1.2769552963646085,0.035280704392488184,0.1003968987541306
2.323469566717451,133.125,0.0010000000000000005,18.289239465345428,0.14851443916759707,0.05119797638037886,-1.280640502684786,0.03523290749734421,0.08308016418863318
2.3889194136672383,136.87499999999997,0.0010000000000000005,18.185618840733785,0.14708582590807856,0.05086704503852483,-1.2822559485908274,0.03476413712371381,0.06493398129584804
2.4543692606170255,140.62499999999997,0.0010000000000000005,18.48172306508481,0.14843085483519988,0.051587785789084295,-1.2849034149617389,0.03490894541150234,0.04162703510943899
2.519819107566813,144.37499999999997,0.0010000000000000005,18.398045336987895,0.14693630180263628,0.05125275199079553,-1.2868558008259379,0.03444833221339081,0.021000358393127527
2.5852689545166,148.12499999999997,0.0010000000000000005,18.63773151303371,0.14781110695987396,0.051732143823196526,-1.288881437670243,0.034626847236303986,0.01108125897654233
2.6507188014663874,151.87499999999997,0.0010000000000000005,18.68213962503908,0.14722601483984063,0.051679683071417445,-1.290712935701699,0.03447200638429229,-0.0004226099304354136
2.7161686484161747,155.62499999999997,0.0010000000000000005,18.72132816436043,0.14640327755609986,0.05154446411369819,-1.2928045447931888,0.034308590821847375,-0.00657038116789721
2.7816184953659624,159.37499999999997,0.0010000000000000005,18.650585086025128,0.14442758954107454,0.05100501833834767,-1.2953909429328994,0.03394796551160894,-0.00688971087957313
2.8470683423157497,163.12499999999997,0.0010000000000000005,18.541121759833477,0.1428264537904627,0.050520558524188214,-1.2968372843066251,0.03362268452332177,-0.012515867932243907
2.912518189265537,166.87499999999997,0.0010000000000000005,18.453955317528294,0.13984953464736133,0.04955339871698702,-1.300976139434893,0.03332248936602675,0.014050397592615838
2.9779680362153242,170.62499999999997,0.0010000000000000005,18.290106589048694,0.13727638312309173,0.04863421050552715,-1.303715741307362,0.032992223811048174,0.02637521400102827
3.0434178831651115,174.37499999999997,0.0010000000000000005,18.183808653663267,0.13598082897765842,0.04819292037034482,-1.3049594077839568,0.03274060595890894,0.014908744117480666
3.1088677301148993,178.125,0.0010000000000000005,18.146429936008705,0.1352422501835235,0.047965558738544196,-1.306298418503661,0.032590671160726364,0.0029925930277556745
-3.1088677301148993,-178.125,0.0014000000000000002,18.229911731860785,0.13509976151713,0.04792850574144744,-1.308572275591193,0.03266119870359903,-0.0029583829913342186
-3.0434178831651124,-174.37500000000003,0.0014000000000000002,18.248973710330876,0.13452549527285768,0.04777169338615448,-1.3111775966152701,0.03255295493987127,-0.016937370329241475
-2.9779680362153247,-170.625,0.0014000000000000002,18.33550834360259,0.1348340320664294,0.04793764140650031,-1.3125669188454065,0.032584531713388966,-0.031144623896327772
-2.912518189265537,-166.87499999999997,0.0014000000000000002,18.502061131745755,0.13526628347930547,0.04804742444562714,-1.315414584683693,0.032857028842266905,-0.023096463983929283
-2.84706834231575,-163.125,0.0014000000000000002,18.60494296000279,0.13482757103028709,0.04767701490451185,-1.3203105877927552,0.03315659790414925,-0.0020486839888782526
-2.7816184953659624,-159.37499999999997,0.0014000000000000002,18.70587308842045,0.13516315906393422,0.0477305050573087,-1.322319265345555,0.03334063140399564,-0.010233538624419225
-2.7161686484161756,-155.625,0.0014000000000000002,18.766792571653998,0.1350177841546654,0.04752760801254559,-1.3257300039588185,0.033501156809167876,-0.013509522079324654
-2.650718801466388,-151.875,0.0014000000000000002,18.71374999857053,0.13420404265768116,0.04713210581507659,-1.3287496274418862,0.03341983347405263,-0.021847947712640092
-2.585268954516601,-148.12500000000003,0.0014000000000000002,18.651454138609733,0.13340481369454613,0.04677802736545641,-1.3315351892787712,0.03328062033825483,-0.03517991395242959
-2.5198191075668133,-144.375,0.0014000000000000002,18.394200843048488,0.13122570302830333,0.04594396302874709,-1.3345225207124134,0.03278138060152855,-0.04626196059423293
-2.4543692606170255,-140.62499999999997,0.0014000000000000002,18.449382687801485,0.1312772743514576,0.04597213459015736,-1.3375885260523506,0.03273703823805973,-0.06848427027641435
-2.3889194136672387,-136.875,0.0014000000000000002,18.12037593796939,0.12849801127272256,0.045049587853298254,-1.3417276915914433,0.031920815857590615,-0.09279479942182434
-2.323469566717451,-133.125,0.0014000000000000002,18.19915193570795,0.12877880772980177,0.045212821858183816,-1.3444121904176107,0.031869341327972076,-0.11195983671989396
-2.258019719767664,-129.37500000000003,0.0014000000000000002,17.905075031371403,0.1261859254841123,0.04433307848317481,-1.3500405739456502,0.031080110043768813,-0.13005894661232986
-2.1925698728178764,-125.625,0.0014000000000000002,17.348337720372196,0.12165471426591719,0.042728642204041156,-1.3579727086044162,0.029790954220744167,-0.15575236821216976
-2.1271200258680896,-121.87500000000003,0.0014000000000000002,17.155482762057577,0.12000742285832226,0.042148622780172514,-1.3623855951393793,0.029270807827397265,-0.17175297199062456
-2.061670178918302,-118.125,0.0014000000000000002,16.88284210281728,0.11784245095492736,0.04141520071237665,-1.3663442783114665,0.028611917602335016,-0.1766977286123712
-1.9962203319685143,-114.375,0.0014000000000000002,16.279882617325008,0.1131230771890499,0.03979885742304294,-1.3754072743827745,0.027160141321961234,-0.18543594735074365
-1.930770485018727,-110.625,0.0014000000000000002,15.743036505191691,0.10893898903515287,0.03839522302308988,-1.3847394616484237,0.025783664240235,-0.2024008824109078
-1.8653206380689398,-106.875,0.0014000000000000002,15.056031277516702,0.10359264215777346,0.036712658062257104,-1.3982729409637864,0.02381715868972607,-0.2374224898252475
-1.7998707911191523,-103.125,0.0014000000000000002,14.477512821822058,0.09920094964738953,0.03535675311300756,-1.410311194010644,0.022092582089645683,-0.2673265661561981
-1.734420944169365,-99.375,0.0014000000000000002,13.696340885137657,0.0935172085047453,0.03353387184528591,-1.4296944827345608,0.01970533163687392,-0.3063065715430149
-1.6689710972195777,-95.625,0.0014000000000000002,12.727910274340665,0.08709114081091686,0.031219072369575506,-1.4580540254659955,0.016876306661732943,-0.34330886725035725
-1.6035212502697904,-91.87500000000001,0.0014000000000000002,11.826365421888818,0.0817234706196367,0.029112984865003997,-1.486345513443227,0.014358259606265253,-0.058338919322611815
-1.538071403320003,-88.125,0.0014000000000000002,10.851125615201967,0.07639697956632528,0.02692059320581059,-1.515777418534789,0.011775489003474481,-0.07927989242108069
-1.4726215563702156,-84.375,0.0014000000000000002,9.570494056828329,0.07001669925760108,0.024126532568571925,-1.5534717059697647,0.008601136144618543,-0.424029350039147
-1.4071717094204284,-80.62500000000001,0.0014000000000000002,8.406138843590888,0.06517370465322457,0.02166554423091646,-1.5919213792282692,0.005816942618800164,-0.4423290792218939
-1.3417218624706408,-76.875,0.0014000000000000002,7.27307972496632,0.061811289258498964,0.01933001976787706,-1.637148308177373,0.0036434152052261127,-0.4561962372256101
-1.2762720155208536,-73.125,0.0014000000000000002,6.487165669787858,0.05807028455151209,0.017489747112507805,-1.656526449457492,0.00296992933131929,-0.4417913811296508
-1.2108221685710663,-69.37500000000001,0.0014000000000000002,5.460011286123206,0.051601240377971425,0.014822778497900485,-1.6709915389694248,0.0025726750623882508,-0.4005014618275924
-1.145372321621279,-65.62500000000001,0.0014000000000000002,4.834091348571229,0.04752054643464447,0.013054565125006537,-1.6775926029402133,0.0025749255653946175,-0.3716168129452777
-1.0799224746714915,-61.87500000000001,0.0014000000000000002,4.040909474918992,0.04334249504607781,0.010722243510459951,-1.6798347575887724,0.0034060884885484637,-0.33456103920756064
-1.0144726277217042,-58.12500000000001,0.0014000000000000002,3.704133600588284,0.04106299331178722,0.009485852475530136,-1.6639970864847495,0.0037574929865643826,-0.3094541424031463
-0.9490227807719169,-54.375000000000014,0.0014000000000000002,3.1912641292690336,0.03617254484440534,0.007058496270043002,-1.5734697776688962,0.00379166386446859,-0.23584602288161927
-0.8835729338221296,-50.62500000000002,0.0014000000000000002,2.702647294345444,0.0470656329913668,0.004303208769561945,-1.1429653362215735,0.007026517033533986,-0.055132862102769575
-0.8181230868723421,-46.87500000000001,0.0014000000000000002,2.4737206112854824,0.07051640150955735,0.003766899495974951,-0.6363359722753771,0.010518224172689807,0.12063210978047723
-0.7526732399225546,-43.125,0.0014000000000000002,2.3475489393716957,0.09627880973786442,0.0038613189062068343,-0.35183946190945226,0.012296995386728484,0.31063545600045694
-0.6872233929727674,-39.37500000000001,0.0014000000000000002,2.3973593519843917,0.13561767051160054,0.0035202260180603974,-0.13416932561353095,0.01154336611728595,0.5961480491456492
-0.6217735460229801,-35.62500000000001,0.0014000000000000002,2.4885849607594452,0.17160582455055612,0.0023236545630157734,0.33182600070464396,0.008764254765816049,0.8480413794363213
-0.5563236990731928,-31.875000000000014,0.0014000000000000002,2.664671495499728,0.20563483940620741,0.0024991346550248357,1.1373797347298518,0.012956677932022211,1.0344898839565162
-0.4908738521234055,-28.125000000000018,0.0014000000000000002,2.8367428925502414,0.23957312121674185,0.004319821127584115,1.508356365698316,0.023681759556341022,1.1647994632481518
-0.425424005173618,-24.37500000000001,0.0014000000000000002,3.002291513460984,0.2723428677691246,0.006371155996469288,1.5268901402584913,0.036324224852798646,1.2359779244182196
-0.3599741582238305,-20.625000000000004,0.0014000000000000002,3.1452731020298184,0.2966855745514075,0.00803191600900615,1.3146728836228436,0.048274215245713376,1.205654271791857
-0.2945243112740432,-16.875000000000007,0.0014000000000000002,3.2059415814092067,0.3043994583462151,0.009117465429393271,1.1034773630506172,0.05459193805819825,1.1183166674965008
-0.22907446432425593,-13.12500000000001,0.0014000000000000002,3.2452632090711164,0.3021788036539207,0.010443497038993159,0.7366913959518886,0.05935017349086886,0.9224011770915328
-0.16362461737446865,-9.375000000000014,0.0014000000000000002,3.2201922307746633,0.2904313505477567,0.011795296185558114,0.469366658450686,0.059545049822858645,0.7250094184062537
-0.09817477042468137,-5.625000000000019,0.0014000000000000002,3.1464634346204954,0.2712883914737104,0.013371222233695383,0.27331744672067954,0.057153690795934124,0.47418111153759757
-0.03272492347489386,-1.8750000000000107,0.0014000000000000002,2.9936033278752876,0.24091829937722933,0.015017736473796192,0.11194717136509572,0.05165739947501465,0.1494201992763089
0.03272492347489364,1.8749999999999978,0.0014000000000000002,2.8441831285989787,0.21665429546917706,0.015513384746836511,0.03274048544637992,0.04625766539716141,-0.1494201992763089
0.09817477042468092,5.624999999999994,0.0014000000000000002,2.672282323082898,0.19226814897203756,0.015179681655147437,-0.02868668924083568,0.03982934818704877,-0.47418111153759757
0.1636246173744682,9.37499999999999,0.0014000000000000002,2.4951828123684097,0.1696238978481715,0.01433724798622674,-0.08207202276655488,0.033301431586425456,-0.7250094184062537
0.2290744643242555,13.124999999999986,0.0014000000000000002,2.3228620319795836,0.1499183084681846,0.013078617862744496,-0.10990860207047472,0.02768184640420722,-0.9224011770915328
0.29452431127404277,16.874999999999982,0.0014000000000000002,2.087624913912706,0.12686369872265155,0.010945664145023692,-0.07356137721797482,0.022834643989969775,-1.1183166674965008
0.35997415822383005,20.624999999999975,0.0014000000000000002,1.9396188302379613,0.11313610974094,0.009285719323872458,0.0477821954037168,0.021657473912111747,-1.205654271791857
0.42542400517361756,24.374999999999986,0.0014000000000000002,1.7663135890427644,0.09655652370117035,0.007416928224317155,0.32121227056376417,0.021065675342744335,-1.2359779244182196
0.49087385212340506,28.124999999999993,0.0014000000000000002,1.6719434293020896,0.08448084889244874,0.0064065701910446735,0.6083185910496046,0.0205895475430671,-1.1647994632481518
0.5563236990731923,31.87499999999999,0.0014000000000000002,1.630181611543212,0.07449262781013762,0.005731444152935383,0.8663893938945036,0.01969336897819859,-1.0344898839565162
0.6217735460229796,35.624999999999986,0.0014000000000000002,1.640543581323124,0.0652917456293038,0.004849029159783111,0.9882863821360149,0.01807282294402025,-0.8480413794363213
0.6872233929727669,39.37499999999998,0.0014000000000000002,1.8012113028387424,0.056691127352151406,0.0034638829491720983,0.9156855455288564,0.016336897600804014,-0.5961480491456492
0.7526732399225542,43.12499999999998,0.0014000000000000002,2.036913483371239,0.05073506404104902,0.002473542471894935,0.22512799584707704,0.01509319098657409,-0.31063545600045694
0.8181230868723417,46.874999999999986,0.0014000000000000002,2.353088501505005,0.0541062278988454,0.003434234117757209,-0.34485898851466673,0.016218980650194496,-0.12063210978047723
0.8835729338221292,50.62499999999999,0.0014000000000000002,2.7577801564482134,0.06278535560723343,0.005289644144275964,-0.5787300988541949,0.01871617561310745,0.055132862102769575
0.9490227807719163,54.37499999999998,0.0014000000000000002,3.427110152150653,0.07616261693884582,0.00796309178782443,-0.710367898551139,0.022560735187683947,0.23584602288161927
1.0144726277217035,58.12499999999997,0.0014000000000000002,4.01358774299143,0.0812903088594866,0.010000996412668783,-0.8109934656686952,0.024122801223986377,0.3094541424031463
1.0799224746714913,61.87499999999999,0.0014000000000000002,4.375470514126553,0.08181494554682028,0.01127648049005439,-0.8750561183160447,0.024310165385445223,0.33456103920756064
1.1453723216212786,65.62499999999999,0.0014000000000000002,5.205708161516506,0.08470111426450645,0.01408558580921037,-0.9685727979999028,0.025099271986051712,0.3716168129452777
1.2108221685710658,69.37499999999999,0.0014000000000000002,5.860512747950798,0.09050321436573729,0.016120331839043333,-0.9982390154705956,0.026726645430236222,0.4005014618275924
1.2762720155208531,73.12499999999999,0.0014000000000000002,6.928957050917509,0.10113825541351493,0.01931111229506152,-1.0273095284762328,0.029740995962295805,0.4417913811296508
1.3417218624706404,76.87499999999997,0.0014000000000000002,7.72927596219193,0.10628280729636953,0.021736299995372722,-1.057529252560248,0.031091870814761533,0.4561962372256101
1.4071717094204277,80.62499999999997,0.0014000000000000002,8.848467922812782,0.10893085787515103,0.025173127862920027,-1.1103441565021448,0.03137373551093732,0.4423290792218939
1.472621556370215,84.37499999999997,0.0014000000000000002,9.994523406867476,0.11375150021590308,0.028650040861577936,-1.1455653023146448,0.03214611355932301,0.424029350039147
1.5380714033200027,88.12499999999999,0.0014000000000000002,10.930405507623048,0.1185006287792566,0.031428830939906616,-1.1663496341164257,0.03297326410237883,0.07927989242108069
1.60352125026979,91.87499999999999,0.0014000000000000002,11.88470434121143,0.122689310722777,0.03418206542709139,-1.1865166095677315,0.033545447433324854,0.058338919322611815
