phase_bin,phase_deg,x_m,x_mm,Nu_fin_z_min,Nu_fin_z_max
4,101.25,0.0015630524999999985,1.5630524999999986,3.878441676302624,3.878783498033666
4,101.25,0.0019091974999999994,1.9091974999999994,4.8058887337334415,4.813639828801786
4,101.25,0.0022553425,2.2553425000000002,0.5256205518942618,0.5253198791321628
4,101.25,0.0026014874999999993,2.6014874999999993,3.7542211723308387,3.752087173785326
4,101.25,0.0029476324999999984,2.9476324999999983,4.173583847878197,4.153994879776523
4,101.25,0.0032937774999999975,3.2937774999999974,3.3306236887228966,3.3031091263746593
4,101.25,0.0036399224999999983,3.639922499999998,0.3603375549351098,0.35873967093125675
4,101.25,0.003986067499999999,3.986067499999999,3.7331371850657264,3.7332253407134854
4,101.25,0.004332212499999998,4.332212499999998,3.169510609152583,3.166218901305598
4,101.25,0.004678357499999999,4.678357499999999,0.14859060023346038,0.14876918447837717
4,101.25,0.0050245025,5.0245025,3.056763519413938,3.0569387333097042
4,101.25,0.005370647499999999,5.370647499999999,2.638536406734321,2.63670728534879
4,101.25,0.005716792499999998,5.716792499999998,0.30409769571525863,0.3069474049745838
4,101.25,0.006062937499999997,6.062937499999997,2.209614724242632,2.2095449611492644
4,101.25,0.006409082499999998,6.409082499999998,2.346033033356487,2.3518537081742945
4,101.25,0.006755227499999999,6.755227499999998,3.1253757815315533,3.1273523767971403
4,101.25,0.007101372499999998,7.101372499999998,nan,nan
4,101.25,0.007447517499999999,7.447517499999999,2.830187933743006,2.831448139428934
4,101.25,0.0077936624999999995,7.7936625,3.227957579491615,3.2300667904212426
4,101.25,0.008139807499999999,8.139807499999998,nan,nan
4,101.25,0.008485952499999998,8.485952499999998,2.9344067134232894,2.93307723992855
4,101.25,0.008832097499999997,8.832097499999996,3.294146613106112,3.288486913225124
4,101.25,0.009178242499999998,9.178242499999998,nan,nan
4,101.25,0.009524387499999998,9.524387499999998,3.009452482354174,2.991878305298675
4,101.25,0.009870532499999998,9.870532499999998,3.344507467343644,3.317268671741304
4,101.25,0.010216677499999998,10.216677499999998,3.0953096280582786,3.04246048048606
4,101.25,0.0105628225,10.5628225,nan,nan
4,101.25,0.010908967499999998,10.908967499999997,3.429931077997372,3.3628192360089733
4,101.25,0.011255112499999997,11.255112499999997,3.2477571902249918,3.1364872088092586
4,101.25,0.011601257499999997,11.601257499999997,nan,nan
4,101.25,0.011947402499999997,11.947402499999997,3.624433426769466,3.490967862492104
4,101.25,0.012293547499999998,12.293547499999999,3.5870428095110003,3.3770663845169144
4,101.25,0.012639692499999997,12.639692499999997,nan,nan
4,101.25,0.012985837499999998,12.985837499999999,4.2846598905122,4.005568612148438
4,101.25,0.013331982499999999,13.331982499999999,5.432649358389455,4.888977115848432
4,101.25,0.013678127499999998,13.678127499999999,3.204037764953376,2.9611387274222523
5,123.74999999999999,-0.0136673275,-13.667327499999999,13.03460995606822,13.034913704699434
5,123.74999999999999,-0.0133211825,-13.3211825,nan,nan
5,123.74999999999999,-0.012975037499999998,-12.975037499999997,21.846254176138153,21.84698538747692
5,123.74999999999999,-0.012628892499999999,-12.6288925,nan,nan
5,123.74999999999999,-0.0122827475,-12.2827475,nan,nan
5,123.74999999999999,-0.0119366025,-11.936602500000001,15.499029613522827,15.49943904812317
5,123.74999999999999,-0.011590457499999998,-11.590457499999998,nan,nan
5,123.74999999999999,-0.011244312499999999,-11.2443125,nan,nan
5,123.74999999999999,-0.0108981675,-10.8981675,12.08690758601522,12.086565692710582
5,123.74999999999999,-0.010552022500000001,-10.552022500000001,nan,nan
5,123.74999999999999,-0.010205877499999998,-10.205877499999998,nan,nan
5,123.74999999999999,-0.0098597325,-9.8597325,10.300231451784917,10.29950590336317
5,123.74999999999999,-0.0095135875,-9.5135875,nan,nan
5,123.74999999999999,-0.009167442500000001,-9.167442500000002,nan,nan
5,123.74999999999999,-0.008821297499999999,-8.821297499999998,9.257804795556961,9.25710935619388
5,123.74999999999999,-0.0084751525,-8.4751525,nan,nan
5,123.74999999999999,-0.0081290075,-8.1290075,nan,nan
5,123.74999999999999,-0.0077828625,-7.7828625,8.669044199028002,8.668615870212053
5,123.74999999999999,-0.0074367175,-7.4367175,nan,nan
5,123.74999999999999,-0.0070905725,-7.0905724999999995,nan,nan
5,123.74999999999999,-0.0067444275000000005,-6.7444275000000005,8.225802090259181,8.22570006062779
5,123.74999999999999,-0.0063982825,-6.3982825,6.173196712189326,6.17301821154715
5,123.74999999999999,-0.0060521375,-6.0521375,5.242682090548022,5.243532461538715
5,123.74999999999999,-0.0057059925,-5.7059925,2.8709786363922243,2.8708713274518516
5,123.74999999999999,-0.005359847500000001,-5.359847500000001,4.389759101990939,4.389622076810091
5,123.74999999999999,-0.005013702500000001,-5.013702500000001,5.888918810210316,5.896980925437114
5,123.74999999999999,-0.0046675575,-4.6675575,2.4894915249297838,2.4893853104708925
5,123.74999999999999,-0.0043214125,-4.3214125,4.827118185149502,4.821448698711791
5,123.74999999999999,-0.003975267500000001,-3.9752675000000006,5.82234994732432,5.853427927125534
5,123.74999999999999,-0.003629122500000001,-3.6291225000000007,3.0129965191897563,3.0143897377163413
5,123.74999999999999,-0.0032829775,-3.2829775,4.285027738466148,4.295380650627129
5,123.74999999999999,-0.0029368325,-2.9368325,5.770973847231398,5.708019363465428
5,123.74999999999999,-0.002590687500000001,-2.590687500000001,3.515172525273525,3.523283988042945
5,123.74999999999999,-0.002244542500000001,-2.244542500000001,1.771739597294991,1.7753355136261273
5,123.74999999999999,-0.0018983975000000002,-1.8983975000000002,5.452178630180767,5.457332789229563
5,123.74999999999999,-0.0015522525000000002,-1.5522525000000003,2.8743618636862114,2.879997676171074
5,123.74999999999999,-0.0012061075000000011,-1.2061075000000012,1.9403812768987174,1.943332566526496
5,123.74999999999999,-0.0008599625000000012,-0.8599625000000012,4.539917252184602,4.542906502718053
5,123.74999999999999,-0.0005138175000000004,-0.5138175000000004,2.0960286016184133,2.0992014747694414
5,123.74999999999999,-0.0001676725000000004,-0.1676725000000004,4.959603995017206,4.8930147852902195
5,123.74999999999999,0.0001784724999999987,0.1784724999999987,1.2319068188684594,1.23317277040879
5,123.74999999999999,0.0005246174999999987,0.5246174999999986,5.375376673269159,5.378900354981835
5,123.74999999999999,0.0008707624999999995,0.8707624999999994,4.704786644092976,4.718295637855106
5,123.74999999999999,0.0012169074999999994,1.2169074999999994,1.1781380003621478,1.1789098591657
5,123.74999999999999,0.0015630524999999985,1.5630524999999986,3.8839619593637633,3.8848623999487466
5,123.74999999999999,0.0019091974999999994,1.9091974999999994,4.812697094685255,4.820968729980103
5,123.74999999999999,0.0022553425,2.2553425000000002,0.5262551983003744,0.5264067878970304
5,123.74999999999999,0.0026014874999999993,2.6014874999999993,3.7595275570867432,3.7581150650371877
5,123.74999999999999,0.0029476324999999984,2.9476324999999983,4.179502889041373,4.160394158007715
5,123.74999999999999,0.0032937774999999975,3.2937774999999974,3.335283039808689,3.3085013932057374
5,123.74999999999999,0.0036399224999999983,3.639922499999998,0.36051005842091527,0.359573296248257
5,123.74999999999999,0.003986067499999999,3.986067499999999,3.738427334257239,3.7393128097390913
5,123.74999999999999,0.004332212499999998,4.332212499999998,3.1738955669171336,3.17173152587017
5,123.74999999999999,0.004678357499999999,4.678357499999999,0.1486349313599237,0.14894197749236035
5,123.74999999999999,0.0050245025,5.0245025,3.0610466275752475,3.061964640552284
5,123.74999999999999,0.005370647499999999,5.370647499999999,2.642051948115588,2.641011608325276
5,123.74999999999999,0.005716792499999998,5.716792499999998,0.30369628221068184,0.3052584021587528
5,123.74999999999999,0.006062937499999997,6.062937499999997,2.212107459511804,2.2109843370107125
5,123.74999999999999,0.006409082499999998,6.409082499999998,2.3482585604532216,2.3522577930820385
5,123.74999999999999,0.006755227499999999,6.755227499999998,3.128888582513243,3.128514293083361
5,123.74999999999999,0.007101372499999998,7.101372499999998,nan,nan
5,123.74999999999999,0.007447517499999999,7.447517499999999,2.832609257589642,2.829658560753608
5,123.74999999999999,0.0077936624999999995,7.7936625,3.231458371162879,3.228513954677403
5,123.74999999999999,0.008139807499999999,8.139807499999998,nan,nan
5,123.74999999999999,0.008485952499999998,8.485952499999998,2.93718140564675,2.929072593309129
5,123.74999999999999,0.008832097499999997,8.832097499999996,3.2982241326892803,3.2859631817262445
5,123.74999999999999,0.009178242499999998,9.178242499999998,nan,nan
5,123.74999999999999,0.009524387499999998,9.524387499999998,3.0126906416418655,2.9878182108118683
5,123.74999999999999,0.009870532499999998,9.870532499999998,3.3486742057365295,3.315429243884385
5,123.74999999999999,0.010216677499999998,10.216677499999998,3.098114695154434,3.040241131041226
5,123.74999999999999,0.0105628225,10.5628225,nan,nan
5,123.74999999999999,0.010908967499999998,10.908967499999997,3.4333313172311066,3.3632572013276754
5,123.74999999999999,0.011255112499999997,11.255112499999997,3.2494341855662547,3.1380630468575
5,123.74999999999999,0.011601257499999997,11.601257499999997,nan,nan
5,123.74999999999999,0.011947402499999997,11.947402499999997,3.6267493035923817,3.494993997924907
5,123.74999999999999,0.012293547499999998,12.293547499999999,3.587964202281505,3.38273935023087
5,123.74999999999999,0.012639692499999997,12.639692499999997,nan,nan
5,123.74999999999999,0.012985837499999998,12.985837499999999,4.287328473339351,4.012609847129184
5,123.74999999999999,0.013331982499999999,13.331982499999999,5.433970960175059,4.895622451370757
5,123.74999999999999,0.013678127499999998,13.678127499999999,3.2053018019946555,2.963798411698716
6,146.25,-0.0136673275,-13.667327499999999,13.017581934471018,13.017891289709365
6,146.25,-0.0133211825,-13.3211825,nan,nan
6,146.25,-0.012975037499999998,-12.975037499999997,21.817793044903922,21.818537079729044
6,146.25,-0.012628892499999999,-12.6288925,nan,nan
6,146.25,-0.0122827475,-12.2827475,nan,nan
6,146.25,-0.0119366025,-11.936602500000001,15.47890661238696,15.479332775479186
6,146.25,-0.011590457499999998,-11.590457499999998,nan,nan
6,146.25,-0.011244312499999999,-11.2443125,nan,nan
6,146.25,-0.0108981675,-10.8981675,12.071173445445393,12.070849626391723
6,146.25,-0.010552022500000001,-10.552022500000001,nan,nan
6,146.25,-0.010205877499999998,-10.205877499999998,nan,nan
6,146.25,-0.0098597325,-9.8597325,10.2867613787531,10.286055244649855
6,146.25,-0.0095135875,-9.5135875,nan,nan
6,146.25,-0.009167442500000001,-9.167442500000002,nan,nan
6,146.25,-0.008821297499999999,-8.821297499999998,9.245699942353934,9.245027577778899
6,146.25,-0.0084751525,-8.4751525,nan,nan
6,146.25,-0.0081290075,-8.1290075,nan,nan
6,146.25,-0.0077828625,-7.7828625,8.6577412474294,8.657343252379665
6,146.25,-0.0074367175,-7.4367175,nan,nan
6,146.25,-0.0070905725,-7.0905724999999995,nan,nan
6,146.25,-0.0067444275000000005,-6.7444275000000005,8.21496338032335,8.214907624335734
6,146.25,-0.0063982825,-6.3982825,6.164958182850592,6.164838506616079
6,146.25,-0.0060521375,-6.0521375,5.235719776274762,5.236614483612028
6,146.25,-0.0057059925,-5.7059925,2.8671830923695247,2.867112856804403
6,146.25,-0.005359847500000001,-5.359847500000001,4.383920470665756,4.383847265962349
6,146.25,-0.005013702500000001,-5.013702500000001,5.881063769535996,5.889177939991282
6,146.25,-0.0046675575,-4.6675575,2.4861147146847906,2.4860563791163695
6,146.25,-0.0043214125,-4.3214125,4.8205223561407164,4.814935413182533
6,146.25,-0.003975267500000001,-3.9752675000000006,5.814522468986739,5.845674772466522
6,146.25,-0.003629122500000001,-3.6291225000000007,3.008898983068567,3.0103663599444324
6,146.25,-0.0032829775,-3.2829775,4.279135512097677,4.289585814007969
6,146.25,-0.0029368325,-2.9368325,5.763252657641302,5.700458366683065
6,146.25,-0.002590687500000001,-2.590687500000001,3.510382075589516,3.5186032571551067
6,146.25,-0.002244542500000001,-2.244542500000001,1.7693618752361153,1.773032337454616
6,146.25,-0.0018983975000000002,-1.8983975000000002,5.444873312014097,5.450171023545923
6,146.25,-0.0015522525000000002,-1.5522525000000003,2.8704783489945243,2.8762505128280056
6,146.25,-0.0012061075000000011,-1.2061075000000012,1.937793124923134,1.9408470684948873
6,146.25,-0.0008599625000000012,-0.8599625000000012,4.533886775720175,4.53703286944081
6,146.25,-0.0005138175000000004,-0.5138175000000004,2.0934991372931546,2.096826972052183
6,146.25,-0.0001676725000000004,-0.1676725000000004,4.953097770438683,4.886735559494171
6,146.25,0.0001784724999999987,0.1784724999999987,1.230543479585338,1.231977991489078
6,146.25,0.0005246174999999987,0.5246174999999986,5.368313112105353,5.372131320081109
6,146.25,0.0008707624999999995,0.8707624999999994,4.698717351200858,4.7125490266217165
6,146.25,0.0012169074999999994,1.2169074999999994,1.1770138683983087,1.178045797890402
6,146.25,0.0015630524999999985,1.5630524999999986,3.8791350245945972,3.8803884871415026
6,146.25,0.0019091974999999994,1.9091974999999994,4.806676999150515,4.815380449155602
6,146.25,0.0022553425,2.2553425000000002,0.5259286727180748,0.5262929334304233
6,146.25,0.0026014874999999993,2.6014874999999993,3.7551041640837184,3.754147443153702
6,146.25,0.0029476324999999984,2.9476324999999983,4.174508191732513,4.155848620524166
6,146.25,0.0032937774999999975,3.2937774999999974,3.331684947170662,3.3054680835848247
6,146.25,0.0036399224999999983,3.639922499999998,0.3606029513789906,0.3599325565573544
6,146.25,0.003986067499999999,3.986067499999999,3.7342383990439374,3.7356584342246175
6,146.25,0.004332212499999998,4.332212499999998,3.170803572330611,3.1692640333334685
6,146.25,0.004678357499999999,4.678357499999999,0.14904244320947702,0.14922857937484726
6,146.25,0.0050245025,5.0245025,3.058142099181819,3.059397848946875
6,146.25,0.005370647499999999,5.370647499999999,2.6402212511819023,2.639387260482444
6,146.25,0.005716792499999998,5.716792499999998,0.3053643469027419,0.3054933838282107
6,146.25,0.006062937499999997,6.062937499999997,2.2104543908468637,2.2087027338783916
6,146.25,0.006409082499999998,6.409082499999998,2.3474246292160994,2.3501096718919072
6,146.25,0.006755227499999999,6.755227499999998,3.1273639892594387,3.1255103729687694
6,146.25,0.007101372499999998,7.101372499999998,nan,nan
6,146.25,0.007447517499999999,7.447517499999999,2.832579849111451,2.82724457024698
6,146.25,0.0077936624999999995,7.7936625,3.231200148957064,3.225864177018377
6,146.25,0.008139807499999999,8.139807499999998,nan,nan
6,146.25,0.008485952499999998,8.485952499999998,2.939057458336575,2.9281276198471233
6,146.25,0.008832097499999997,8.832097499999996,3.3000755716818797,3.285625490173104
6,146.25,0.009178242499999998,9.178242499999998,nan,nan
6,146.25,0.009524387499999998,9.524387499999998,3.01741941400023,2.9907827748491904
6,146.25,0.009870532499999998,9.870532499999998,3.3533922073646956,3.3195084278033926
6,146.25,0.010216677499999998,10.216677499999998,3.1064996960139317,3.0493625259771098
6,146.25,0.0105628225,10.5628225,nan,nan
6,146.25,0.010908967499999998,10.908967499999997,3.4416087281571097,3.3733596579839364
6,146.25,0.011255112499999997,11.255112499999997,3.2623699715154735,3.15537285474009
6,146.25,0.011601257499999997,11.601257499999997,nan,nan
6,146.25,0.011947402499999997,11.947402499999997,3.6392724727262493,3.5131989467371842
6,146.25,0.012293547499999998,12.293547499999999,3.606968169368756,3.4122181654378174
6,146.25,0.012639692499999997,12.639692499999997,nan,nan
6,146.25,0.012985837499999998,12.985837499999999,4.308384496479225,4.048372968803477
6,146.25,0.013331982499999999,13.331982499999999,5.4790457789280245,4.975183604757892
6,146.25,0.013678127499999998,13.678127499999999,3.2304843358004622,3.0088967543962464
7,168.75,-0.0136673275,-13.667327499999999,12.973052776084463,12.973362736655506
7,168.75,-0.0133211825,-13.3211825,nan,nan
7,168.75,-0.012975037499999998,-12.975037499999997,21.743192933854516,21.743941186198743
7,168.75,-0.012628892499999999,-12.6288925,nan,nan
7,168.75,-0.0122827475,-12.2827475,nan,nan
7,168.75,-0.0119366025,-11.936602500000001,15.426077969137449,15.426505242164165
7,168.75,-0.011590457499999998,-11.590457499999998,nan,nan
7,168.75,-0.011244312499999999,-11.2443125,nan,nan
7,168.75,-0.0108981675,-10.8981675,12.030075680816672,12.029755718888385
7,168.75,-0.010552022500000001,-10.552022500000001,nan,nan
7,168.75,-0.010205877499999998,-10.205877499999998,nan,nan
7,168.75,-0.0098597325,-9.8597325,10.251776942509983,10.251078765674595
7,168.75,-0.0095135875,-9.5135875,nan,nan
7,168.75,-0.009167442500000001,-9.167442500000002,nan,nan
7,168.75,-0.008821297499999999,-8.821297499999998,9.214253559620941,9.213587836543015
7,168.75,-0.0084751525,-8.4751525,nan,nan
7,168.75,-0.0081290075,-8.1290075,nan,nan
7,168.75,-0.0077828625,-7.7828625,8.62827218904583,8.627879896222
7,168.75,-0.0074367175,-7.4367175,nan,nan
7,168.75,-0.0070905725,-7.0905724999999995,nan,nan
7,168.75,-0.0067444275000000005,-6.7444275000000005,8.186909976488378,8.186861694023149
7,168.75,-0.0063982825,-6.3982825,6.1437879200441134,6.143678826388754
7,168.75,-0.0060521375,-6.0521375,5.217788737585396,5.218689185814481
7,168.75,-0.0057059925,-5.7059925,2.8573194272751716,2.8572561122039706
7,168.75,-0.005359847500000001,-5.359847500000001,4.368720694711299,4.368658753080513
7,168.75,-0.005013702500000001,-5.013702500000001,5.860809659604639,5.868891479050285
7,168.75,-0.0046675575,-4.6675575,2.4774308636456595,2.47738032455363
7,168.75,-0.0043214125,-4.3214125,4.803515370086789,4.797974203500734
7,168.75,-0.003975267500000001,-3.9752675000000006,5.794387234689327,5.825455743082402
7,168.75,-0.003629122500000001,-3.6291225000000007,2.998216224993425,2.9996891600024616
7,168.75,-0.0032829775,-3.2829775,4.2638745788861305,4.274306436868598
7,168.75,-0.0029368325,-2.9368325,5.743253712671456,5.680592811321526
7,168.75,-0.002590687500000001,-2.590687500000001,3.497730775041981,3.5059340075233254
7,168.75,-0.002244542500000001,-2.244542500000001,1.762949219829983,1.7666127069129791
7,168.75,-0.0018983975000000002,-1.8983975000000002,5.4257989652431915,5.431114380615094
7,168.75,-0.0015522525000000002,-1.5522525000000003,2.85995148942551,2.8657025078150435
7,168.75,-0.0012061075000000011,-1.2061075000000012,1.930727709805442,1.9337684629768432
7,168.75,-0.0008599625000000012,-0.8599625000000012,4.518039442223157,4.521215738754294
7,168.75,-0.0005138175000000004,-0.5138175000000004,2.086182523027501,2.0894848532146097
7,168.75,-0.0001676725000000004,-0.1676725000000004,4.9357012365749675,4.8695922591333485
7,168.75,0.0001784724999999987,0.1784724999999987,1.226294130220692,1.2276958658038775
7,168.75,0.0005246174999999987,0.5246174999999986,5.349239060972272,5.353085608562697
7,168.75,0.0008707624999999995,0.8707624999999994,4.682174446646169,4.695999227098675
7,168.75,0.0012169074999999994,1.2169074999999994,1.172850040900088,1.173820995174457
7,168.75,0.0015630524999999985,1.5630524999999986,3.865394280257413,3.8666482169969876
7,168.75,0.0019091974999999994,1.9091974999999994,4.7897468112719945,4.7984592499194845
7,168.75,0.0022553425,2.2553425000000002,0.5240787847313323,0.5243868331136705
7,168.75,0.0026014874999999993,2.6014874999999993,3.7418101409338806,3.7408579428940545
7,168.75,0.0029476324999999984,2.9476324999999983,4.159764572263032,4.141291079913386
7,168.75,0.0032937774999999975,3.2937774999999974,3.319863318338732,3.293905435048411
7,168.75,0.0036399224999999983,3.639922499999998,0.35945910517631663,0.3586957626884312
7,168.75,0.003986067499999999,3.986067499999999,3.720983517944466,3.7223688274010263
7,168.75,0.004332212499999998,4.332212499999998,3.1595047351010797,3.157932661428361
7,168.75,0.004678357499999999,4.678357499999999,0.14845940438496696,0.14858861753177305
7,168.75,0.0050245025,5.0245025,3.047197327375953,3.048380182321621
7,168.75,0.005370647499999999,5.370647499999999,2.630789190992082,2.629908439760297
7,168.75,0.005716792499999998,5.716792499999998,0.3046340099527615,0.3048441870827366
7,168.75,0.006062937499999997,6.062937499999997,2.202835241479514,2.2015136177566066
7,168.75,0.006409082499999998,6.409082499999998,2.33937601275604,2.3426230192972186
7,168.75,0.006755227499999999,6.755227499999998,3.1163512646796963,3.1151606807502326
7,168.75,0.007101372499999998,7.101372499999998,nan,nan
7,168.75,0.007447517499999999,7.447517499999999,2.8229472920502467,2.818704381028612
7,168.75,0.0077936624999999995,7.7936625,3.219916854678061,3.215792191456103
7,168.75,0.008139807499999999,8.139807499999998,nan,nan
7,168.75,0.008485952499999998,8.485952499999998,2.9289222492608227,2.919796083377024
7,168.75,0.008832097499999997,8.832097499999996,3.2880726021727136,3.2756756846012802
7,168.75,0.009178242499999998,9.178242499999998,nan,nan
7,168.75,0.009524387499999998,9.524387499999998,3.0062467425655193,2.9827732649400494
7,168.75,0.009870532499999998,9.870532499999998,3.3402808657504868,3.3101279508615047
7,168.75,0.010216677499999998,10.216677499999998,3.0934412928551573,3.042077088655462
7,168.75,0.0105628225,10.5628225,nan,nan
7,168.75,0.010908967499999998,10.908967499999997,3.426049885928455,3.3646410501450434
7,168.75,0.011255112499999997,11.255112499999997,3.2449369233178667,3.1484615900196817
7,168.75,0.011601257499999997,11.601257499999997,nan,nan
7,168.75,0.011947402499999997,11.947402499999997,3.6183849852847163,3.5047399675342232
7,168.75,0.012293547499999998,12.293547499999999,3.5795899035949623,3.4053623150936265
7,168.75,0.012639692499999997,12.639692499999997,nan,nan
7,168.75,0.012985837499999998,12.985837499999999,4.270206545174091,4.037925865630062
7,168.75,0.013331982499999999,13.331982499999999,5.4045307381946115,4.959178415642872
7,168.75,0.013678127499999998,13.678127499999999,3.1864232298665054,2.998142072764398
8,191.25,-0.0136673275,-13.667327499999999,12.938636646761934,12.938948947311546
8,191.25,-0.0133211825,-13.3211825,nan,nan
8,191.25,-0.012975037499999998,-12.975037499999997,21.685458996472878,21.686210903379074
8,191.25,-0.012628892499999999,-12.6288925,nan,nan
8,191.25,-0.0122827475,-12.2827475,nan,nan
8,191.25,-0.0119366025,-11.936602500000001,15.38505214483619,15.38548471659465
8,191.25,-0.011590457499999998,-11.590457499999998,nan,nan
8,191.25,-0.011244312499999999,-11.2443125,nan,nan
8,191.25,-0.0108981675,-10.8981675,11.998077100677664,11.99776485286317
8,191.25,-0.010552022500000001,-10.552022500000001,nan,nan
8,191.25,-0.010205877499999998,-10.205877499999998,nan,nan
8,191.25,-0.0098597325,-9.8597325,10.224535468610686,10.22384658435502
8,191.25,-0.0095135875,-9.5135875,nan,nan
8,191.25,-0.009167442500000001,-9.167442500000002,nan,nan
8,191.25,-0.008821297499999999,-8.821297499999998,9.189764733778206,9.189110585452497
8,191.25,-0.0084751525,-8.4751525,nan,nan
8,191.25,-0.0081290075,-8.1290075,nan,nan
8,191.25,-0.0077828625,-7.7828625,8.605336505697814,8.604956274789085
8,191.25,-0.0074367175,-7.4367175,nan,nan
8,191.25,-0.0070905725,-7.0905724999999995,nan,nan
8,191.25,-0.0067444275000000005,-6.7444275000000005,8.165227663141222,8.165191406813525
8,191.25,-0.0063982825,-6.3982825,6.127568276194435,6.127465974195752
8,191.25,-0.0060521375,-6.0521375,5.203969457725676,5.204876829122374
8,191.25,-0.0057059925,-5.7059925,2.849723453058194,2.8496633610990765
8,191.25,-0.005359847500000001,-5.359847500000001,4.357064376094802,4.3570082376401436
8,191.25,-0.005013702500000001,-5.013702500000001,5.845224247405258,5.853294453106967
8,191.25,-0.0046675575,-4.6675575,2.4708156832867716,2.470768487841162
8,191.25,-0.0043214125,-4.3214125,4.790621504408913,4.785133039545324
8,191.25,-0.003975267500000001,-3.9752675000000006,5.778927509480527,5.809909863768043
8,191.25,-0.003629122500000001,-3.6291225000000007,2.990090075133715,2.9915656172437886
8,191.25,-0.0032829775,-3.2829775,4.252308681542368,4.262722869840093
8,191.25,-0.0029368325,-2.9368325,5.727842711531572,5.665326398373628
8,191.25,-0.002590687500000001,-2.590687500000001,3.4880889214894326,3.4962766550704276
8,191.25,-0.002244542500000001,-2.244542500000001,1.7580194913426397,1.7616719789456803
8,191.25,-0.0018983975000000002,-1.8983975000000002,5.411104604225469,5.416433193215092
8,191.25,-0.0015522525000000002,-1.5522525000000003,2.8519109372429643,2.8576451315476437
8,191.25,-0.0012061075000000011,-1.2061075000000012,1.9252836857158109,1.9283107770065746
8,191.25,-0.0008599625000000012,-0.8599625000000012,4.505749772829129,4.508938927378563
8,191.25,-0.0005138175000000004,-0.5138175000000004,2.0802503686686835,2.083512670480018
8,191.25,-0.0001676725000000004,-0.1676725000000004,4.922115189675273,4.856272574161919
8,191.25,0.0001784724999999987,0.1784724999999987,1.22276559548409,1.2241085487624241
8,191.25,0.0005246174999999987,0.5246174999999986,5.334326104872219,5.338161622534287
8,191.25,0.0008707624999999995,0.8707624999999994,4.669114899172279,4.682848663478824
8,191.25,0.0012169074999999994,1.2169074999999994,1.1692276842279772,1.170095839778016
8,191.25,0.0015630524999999985,1.5630524999999986,3.8543370668578456,3.855536648712853
8,191.25,0.0019091974999999994,1.9091974999999994,4.776157618453791,4.7847693169199
8,191.25,0.0022553425,2.2553425000000002,0.5223219685170413,0.5225394564248739
8,191.25,0.0026014874999999993,2.6014874999999993,3.7308562914560928,3.729829645665661
8,191.25,0.0029476324999999984,2.9476324999999983,4.147708541586947,4.12932926279415
8,191.25,0.0032937774999999975,3.2937774999999974,3.309796132672946,3.283957354914851
8,191.25,0.0036399224999999983,3.639922499999998,0.35816714586938103,0.357302547830795
8,191.25,0.003986067499999999,3.986067499999999,3.709844731190927,3.711128655290148
8,191.25,0.004332212499999998,4.332212499999998,3.14953008658783,3.147842535039775
8,191.25,0.004678357499999999,4.678357499999999,0.14773456244246128,0.14790696914032897
8,191.25,0.0050245025,5.0245025,3.03767425423162,3.0387990140119103
8,191.25,0.005370647499999999,5.370647499999999,2.6221314983616266,2.6212726345037796
8,191.25,0.005716792499999998,5.716792499999998,0.30383862683281326,0.3046437240930487
8,191.25,0.006062937499999997,6.062937499999997,2.196965852764024,2.196156282104426
8,191.25,0.006409082499999998,6.409082499999998,2.333361339113343,2.3376016448199355
8,191.25,0.006755227499999999,6.755227499999998,3.1082962668327356,3.108301383565732
8,191.25,0.007101372499999998,7.101372499999998,nan,nan
8,191.25,0.007447517499999999,7.447517499999999,2.8166546282913396,2.8144879112948162
8,191.25,0.0077936624999999995,7.7936625,3.2123972804062237,3.21068274017451
8,191.25,0.008139807499999999,8.139807499999998,nan,nan
8,191.25,0.008485952499999998,8.485952499999998,2.9223976621828087,2.916624699759287
8,191.25,0.008832097499999997,8.832097499999996,3.2796602783738944,3.2706066216789327
8,191.25,0.009178242499999998,9.178242499999998,nan,nan
8,191.25,0.009524387499999998,9.524387499999998,2.9981503011548702,2.97873941643562
8,191.25,0.009870532499999998,9.870532499999998,3.3301181470846983,3.30360484245353
8,191.25,0.010216677499999998,10.216677499999998,3.082812785450626,3.035297986430584
8,191.25,0.0105628225,10.5628225,nan,nan
8,191.25,0.010908967499999998,10.908967499999997,3.413273870029072,3.354988972936482
8,191.25,0.011255112499999997,11.255112499999997,3.230378811344962,3.1361178389701663
8,191.25,0.011601257499999997,11.601257499999997,nan,nan
8,191.25,0.011947402499999997,11.947402499999997,3.601301446140881,3.488354524528081
8,191.25,0.012293547499999998,12.293547499999999,3.5577177101073696,3.381664906876237
8,191.25,0.012639692499999997,12.639692499999997,nan,nan
8,191.25,0.012985837499999998,12.985837499999999,4.241830028151722,4.004596799051166
8,191.25,0.013331982499999999,13.331982499999999,5.349051301744734,4.888182109715651
8,191.25,0.013678127499999998,13.678127499999999,3.153295300527897,2.9556732356803823
9,213.75,-0.0136673275,-13.667327499999999,12.928904873885187,12.929221019995715
9,213.75,-0.0133211825,-13.3211825,nan,nan
9,213.75,-0.012975037499999998,-12.975037499999997,21.669138572570326,21.669896957527037
9,213.75,-0.012628892499999999,-12.6288925,nan,nan
9,213.75,-0.0122827475,-12.2827475,nan,nan
9,213.75,-0.0119366025,-11.936602500000001,15.373499434049956,15.373940833752048
